Brand,Model,Year,Price,Trim,Image Paths,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Number of Seats,Combined Maximum Power (HP @ RPM),Combined Maximum Torque (N.m @ RPM),Maximum Speed (Km/h),Acceleration (0 - 100 km/h),Fuel Tank Capacity (Litre),Combined Fuel/Energy Consumption (Liter/100 KM),Cylinders,Recommend Fuel Grade,Number of Gears
Dongfeng,Aeolus E70 Pro,2023.0,1125000,E70 pro,images\Dongfeng Aeolus E70 Pro 2023\car_img_1.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_2.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_3.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_4.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_5.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_6.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_7.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_8.jpg; images\Dongfeng Aeolus E70 Pro 2023\car_img_9.jpg,4680.0,1720.0,1530.0,N/A,N/A,160,230,150,9٫9,N/A,N/A,N/A,N/A,N/A
Dongfeng,Aeolus Huge Hybrid,2025.0,1495000,Hybrid,images\Dongfeng Aeolus Huge Hybrid 2025\car_img_1.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_2.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_3.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_4.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_5.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_6.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_7.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dongfeng,Aeolus Huge Hybrid,2025.0,1545000,Hybrid Special Color,images\Dongfeng Aeolus Huge Hybrid 2025\car_img_1.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_2.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_3.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_4.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_5.jpg; images\Dongfeng Aeolus Huge Hybrid 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DS,DS 4,2025.0,2060000,1.6 A/T Performance Line,images\DS DS 4 2025\car_img_1.jpg; images\DS DS 4 2025\car_img_2.jpg; images\DS DS 4 2025\car_img_3.jpg; images\DS DS 4 2025\car_img_4.jpg; images\DS DS 4 2025\car_img_5.jpg; images\DS DS 4 2025\car_img_6.jpg; images\DS DS 4 2025\car_img_7.jpg; images\DS DS 4 2025\car_img_8.jpg,4400.0,1866.0,1490.0,2675.0,5.0,215/5500,300/1900,235,7٫9,52.0,6٫6,4.0,95.0,8.0
DS,DS 4,2024.0,2200000,1.6 A/T Trocadéro,images\DS DS 4 2024\car_img_1.jpg; images\DS DS 4 2024\car_img_2.jpg; images\DS DS 4 2024\car_img_3.jpg; images\DS DS 4 2024\car_img_4.jpg; images\DS DS 4 2024\car_img_5.jpg; images\DS DS 4 2024\car_img_6.jpg; images\DS DS 4 2024\car_img_7.jpg; images\DS DS 4 2024\car_img_8.jpg,4400.0,1866.0,1490.0,2675.0,5.0,215/5500,300/1900,235,7٫9,52.0,6٫6,4.0,95.0,8.0
DS,DS 7,2024.0,2750000,1.6 A/T Rivoli,images\DS DS 7 2024\car_img_1.jpg; images\DS DS 7 2024\car_img_2.jpg; images\DS DS 7 2024\car_img_3.jpg; images\DS DS 7 2024\car_img_4.jpg; images\DS DS 7 2024\car_img_5.jpg; images\DS DS 7 2024\car_img_6.jpg; images\DS DS 7 2024\car_img_7.jpg; images\DS DS 7 2024\car_img_8.jpg; images\DS DS 7 2024\car_img_9.jpg,4570.0,1895.0,1625.0,2738.0,5.0,165/5500,300/1900,227,8.9,62.0,5.8,4.0,92.0,6.0
EXEED,ES,2026.0,2250000,Flagship,images\EXEED ES 2026\car_img_1.jpg; images\EXEED ES 2026\car_img_2.jpg; images\EXEED ES 2026\car_img_3.jpg; images\EXEED ES 2026\car_img_4.jpg; images\EXEED ES 2026\car_img_5.jpg; images\EXEED ES 2026\car_img_6.jpg; images\EXEED ES 2026\car_img_7.jpg; images\EXEED ES 2026\car_img_8.jpg; images\EXEED ES 2026\car_img_9.jpg; images\EXEED ES 2026\car_img_10.jpg; images\EXEED ES 2026\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,ES,2026.0,1850000,Comfort,images\EXEED ES 2026\car_img_1.jpg; images\EXEED ES 2026\car_img_2.jpg; images\EXEED ES 2026\car_img_3.jpg; images\EXEED ES 2026\car_img_4.jpg; images\EXEED ES 2026\car_img_5.jpg; images\EXEED ES 2026\car_img_6.jpg; images\EXEED ES 2026\car_img_7.jpg; images\EXEED ES 2026\car_img_8.jpg; images\EXEED ES 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,ET,2026.0,2350000,Luxury,images\EXEED ET 2026\car_img_1.jpg; images\EXEED ET 2026\car_img_2.jpg; images\EXEED ET 2026\car_img_3.jpg; images\EXEED ET 2026\car_img_4.jpg; images\EXEED ET 2026\car_img_5.jpg; images\EXEED ET 2026\car_img_6.jpg; images\EXEED ET 2026\car_img_7.jpg; images\EXEED ET 2026\car_img_8.jpg; images\EXEED ET 2026\car_img_9.jpg; images\EXEED ET 2026\car_img_10.jpg; images\EXEED ET 2026\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,ET,2026.0,2550000,Flagship,images\EXEED ET 2026\car_img_1.jpg; images\EXEED ET 2026\car_img_2.jpg; images\EXEED ET 2026\car_img_3.jpg; images\EXEED ET 2026\car_img_4.jpg; images\EXEED ET 2026\car_img_5.jpg; images\EXEED ET 2026\car_img_6.jpg; images\EXEED ET 2026\car_img_7.jpg; images\EXEED ET 2026\car_img_8.jpg; images\EXEED ET 2026\car_img_9.jpg; images\EXEED ET 2026\car_img_10.jpg; images\EXEED ET 2026\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,LX,2026.0,1190000,Comfort,images\EXEED LX 2026\car_img_1.jpg; images\EXEED LX 2026\car_img_2.jpg; images\EXEED LX 2026\car_img_3.jpg; images\EXEED LX 2026\car_img_4.jpg; images\EXEED LX 2026\car_img_5.jpg; images\EXEED LX 2026\car_img_6.jpg; images\EXEED LX 2026\car_img_7.jpg; images\EXEED LX 2026\car_img_8.jpg; images\EXEED LX 2026\car_img_9.jpg; images\EXEED LX 2026\car_img_10.jpg; images\EXEED LX 2026\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,LX,2026.0,1340000,Luxury,images\EXEED LX 2026\car_img_1.jpg; images\EXEED LX 2026\car_img_2.jpg; images\EXEED LX 2026\car_img_3.jpg; images\EXEED LX 2026\car_img_4.jpg; images\EXEED LX 2026\car_img_5.jpg; images\EXEED LX 2026\car_img_6.jpg; images\EXEED LX 2026\car_img_7.jpg; images\EXEED LX 2026\car_img_8.jpg; images\EXEED LX 2026\car_img_9.jpg; images\EXEED LX 2026\car_img_10.jpg; images\EXEED LX 2026\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,RX,2025.0,2480000,Flagship,images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg; images\EXEED RX 2025\car_img_5.jpg; images\EXEED RX 2025\car_img_6.jpg; images\EXEED RX 2025\car_img_7.jpg; images\EXEED RX 2025\car_img_8.jpg; images\EXEED RX 2025\car_img_9.jpg; images\EXEED RX 2025\car_img_10.jpg; images\EXEED RX 2025\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,RX,2025.0,2080000,Luxury,images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg; images\EXEED RX 2025\car_img_5.jpg; images\EXEED RX 2025\car_img_6.jpg; images\EXEED RX 2025\car_img_7.jpg; images\EXEED RX 2025\car_img_8.jpg; images\EXEED RX 2025\car_img_9.jpg; images\EXEED RX 2025\car_img_10.jpg; images\EXEED RX 2025\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,RX,2025.0,1980000,Luxury (Green & Blue paint),images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,RX,2025.0,2380000,Flagship (Green and blue paint),images\EXEED RX 2025\car_img_1.jpg; images\EXEED RX 2025\car_img_2.jpg; images\EXEED RX 2025\car_img_3.jpg; images\EXEED RX 2025\car_img_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,VX,2025.0,2980000,Flagship,images\EXEED VX 2025\car_img_1.jpg; images\EXEED VX 2025\car_img_2.jpg; images\EXEED VX 2025\car_img_3.jpg; images\EXEED VX 2025\car_img_4.jpg; images\EXEED VX 2025\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXEED,VX,2025.0,2680000,Luxury,images\EXEED VX 2025\car_img_1.jpg; images\EXEED VX 2025\car_img_2.jpg; images\EXEED VX 2025\car_img_3.jpg; images\EXEED VX 2025\car_img_4.jpg; images\EXEED VX 2025\car_img_5.jpg; images\EXEED VX 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fiat,500X,2026.0,954900,1.4 AT Cross,images\Fiat 500X 2026\car_img_1.jpg; images\Fiat 500X 2026\car_img_2.jpg; images\Fiat 500X 2026\car_img_3.jpg; images\Fiat 500X 2026\car_img_4.jpg; images\Fiat 500X 2026\car_img_5.jpg; images\Fiat 500X 2026\car_img_6.jpg; images\Fiat 500X 2026\car_img_7.jpg; images\Fiat 500X 2026\car_img_8.jpg; images\Fiat 500X 2026\car_img_9.jpg; images\Fiat 500X 2026\car_img_10.jpg,4265.0,1796.0,1608.0,2570.0,5.0,140/5000,230/1750,190,10٫3,50.0,5٫7,4.0,92.0,6.0
Fiat,E-Ulysee,2026.0,2790000,Lounge,images\Fiat E-Ulysee 2026\car_img_1.jpg; images\Fiat E-Ulysee 2026\car_img_2.jpg; images\Fiat E-Ulysee 2026\car_img_3.jpg; images\Fiat E-Ulysee 2026\car_img_4.jpg; images\Fiat E-Ulysee 2026\car_img_5.jpg; images\Fiat E-Ulysee 2026\car_img_6.jpg; images\Fiat E-Ulysee 2026\car_img_7.jpg; images\Fiat E-Ulysee 2026\car_img_8.jpg,4956.0,2010.0,1890.0,N/A,6.0,136,270,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Forthing,S7,2026.0,1170000,EV,images\Forthing S7 2026\car_img_1.jpg; images\Forthing S7 2026\car_img_2.jpg; images\Forthing S7 2026\car_img_3.jpg; images\Forthing S7 2026\car_img_4.jpg; images\Forthing S7 2026\car_img_5.jpg; images\Forthing S7 2026\car_img_6.jpg; images\Forthing S7 2026\car_img_7.jpg; images\Forthing S7 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Forthing,S7,2026.0,1260000,REEV,images\Forthing S7 2026\car_img_1.jpg; images\Forthing S7 2026\car_img_2.jpg; images\Forthing S7 2026\car_img_3.jpg; images\Forthing S7 2026\car_img_4.jpg; images\Forthing S7 2026\car_img_5.jpg; images\Forthing S7 2026\car_img_6.jpg; images\Forthing S7 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Forthing,T5 Evo,2026.0,1070000,CKD,images\Forthing T5 Evo 2026\car_img_1.jpg; images\Forthing T5 Evo 2026\car_img_2.jpg; images\Forthing T5 Evo 2026\car_img_3.jpg; images\Forthing T5 Evo 2026\car_img_4.jpg; images\Forthing T5 Evo 2026\car_img_5.jpg; images\Forthing T5 Evo 2026\car_img_6.jpg; images\Forthing T5 Evo 2026\car_img_7.jpg; images\Forthing T5 Evo 2026\car_img_8.jpg,4565.0,1860.0,1690.0,2715.0,5.0,197,285,N/A,9٫5,55.0,6٫6,4.0,95.0,7.0
Forthing,T5 Friday,2026.0,1250000,EV,images\Forthing T5 Friday 2026\car_img_1.jpg; images\Forthing T5 Friday 2026\car_img_2.jpg; images\Forthing T5 Friday 2026\car_img_3.jpg; images\Forthing T5 Friday 2026\car_img_4.jpg; images\Forthing T5 Friday 2026\car_img_5.jpg; images\Forthing T5 Friday 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Forthing,T5 Friday,2026.0,1270000,REEV,images\Forthing T5 Friday 2026\car_img_1.jpg; images\Forthing T5 Friday 2026\car_img_2.jpg; images\Forthing T5 Friday 2026\car_img_3.jpg; images\Forthing T5 Friday 2026\car_img_4.jpg; images\Forthing T5 Friday 2026\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Forthing,V9,2026.0,2700000,PHEV,images\Forthing V9 2026\car_img_1.jpg; images\Forthing V9 2026\car_img_2.jpg; images\Forthing V9 2026\car_img_3.jpg; images\Forthing V9 2026\car_img_4.jpg; images\Forthing V9 2026\car_img_5.jpg; images\Forthing V9 2026\car_img_6.jpg; images\Forthing V9 2026\car_img_7.jpg,5248.0,1920.0,1820.0,3018.0,N/A,202,540,N/A,N/A,58.0,N/A,4.0,N/A,N/A
GAC,Aion Y,2026.0,1300000,BEV AION Y PLUS,images\GAC Aion Y 2026\car_img_1.jpg; images\GAC Aion Y 2026\car_img_2.jpg; images\GAC Aion Y 2026\car_img_3.jpg; images\GAC Aion Y 2026\car_img_4.jpg; images\GAC Aion Y 2026\car_img_5.jpg; images\GAC Aion Y 2026\car_img_6.jpg; images\GAC Aion Y 2026\car_img_7.jpg; images\GAC Aion Y 2026\car_img_8.jpg; images\GAC Aion Y 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,201,225,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMKOO,2025.0,1455000,1.5 A/T GE TURBO,images\GAC EMKOO 2025\car_img_1.jpg; images\GAC EMKOO 2025\car_img_2.jpg; images\GAC EMKOO 2025\car_img_3.jpg; images\GAC EMKOO 2025\car_img_4.jpg; images\GAC EMKOO 2025\car_img_5.jpg; images\GAC EMKOO 2025\car_img_6.jpg; images\GAC EMKOO 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMKOO,2025.0,1345000,1.5 A/T GS TURBO,images\GAC EMKOO 2025\car_img_1.jpg; images\GAC EMKOO 2025\car_img_2.jpg; images\GAC EMKOO 2025\car_img_3.jpg; images\GAC EMKOO 2025\car_img_4.jpg; images\GAC EMKOO 2025\car_img_5.jpg; images\GAC EMKOO 2025\car_img_6.jpg; images\GAC EMKOO 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMKOO,2025.0,1570000,1.5 A/T GL TURBO,images\GAC EMKOO 2025\car_img_1.jpg; images\GAC EMKOO 2025\car_img_2.jpg; images\GAC EMKOO 2025\car_img_3.jpg; images\GAC EMKOO 2025\car_img_4.jpg; images\GAC EMKOO 2025\car_img_5.jpg; images\GAC EMKOO 2025\car_img_6.jpg; images\GAC EMKOO 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMPOW,2026.0,1199000,Sportline,images\GAC EMPOW 2026\car_img_1.jpg; images\GAC EMPOW 2026\car_img_2.jpg; images\GAC EMPOW 2026\car_img_3.jpg; images\GAC EMPOW 2026\car_img_4.jpg; images\GAC EMPOW 2026\car_img_5.jpg; images\GAC EMPOW 2026\car_img_6.jpg; images\GAC EMPOW 2026\car_img_7.jpg; images\GAC EMPOW 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMPOW,2026.0,1099000,Highline,images\GAC EMPOW 2026\car_img_1.jpg; images\GAC EMPOW 2026\car_img_2.jpg; images\GAC EMPOW 2026\car_img_3.jpg; images\GAC EMPOW 2026\car_img_4.jpg; images\GAC EMPOW 2026\car_img_5.jpg; images\GAC EMPOW 2026\car_img_6.jpg; images\GAC EMPOW 2026\car_img_7.jpg; images\GAC EMPOW 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMPOW,2026.0,995000,Baseline,images\GAC EMPOW 2026\car_img_1.jpg; images\GAC EMPOW 2026\car_img_2.jpg; images\GAC EMPOW 2026\car_img_3.jpg; images\GAC EMPOW 2026\car_img_4.jpg; images\GAC EMPOW 2026\car_img_5.jpg; images\GAC EMPOW 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMZOOM,2026.0,1099000,GL,images\GAC EMZOOM 2026\car_img_1.jpg; images\GAC EMZOOM 2026\car_img_2.jpg; images\GAC EMZOOM 2026\car_img_3.jpg; images\GAC EMZOOM 2026\car_img_4.jpg; images\GAC EMZOOM 2026\car_img_5.jpg; images\GAC EMZOOM 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMZOOM,2026.0,1029000,GB,images\GAC EMZOOM 2026\car_img_1.jpg; images\GAC EMZOOM 2026\car_img_2.jpg; images\GAC EMZOOM 2026\car_img_3.jpg; images\GAC EMZOOM 2026\car_img_4.jpg; images\GAC EMZOOM 2026\car_img_5.jpg; images\GAC EMZOOM 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMZOOM,2026.0,920000,GS,images\GAC EMZOOM 2026\car_img_1.jpg; images\GAC EMZOOM 2026\car_img_2.jpg; images\GAC EMZOOM 2026\car_img_3.jpg; images\GAC EMZOOM 2026\car_img_4.jpg; images\GAC EMZOOM 2026\car_img_5.jpg; images\GAC EMZOOM 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,EMZOOM,2026.0,1199000,R-Style,images\GAC EMZOOM 2026\car_img_1.jpg; images\GAC EMZOOM 2026\car_img_2.jpg; images\GAC EMZOOM 2026\car_img_3.jpg; images\GAC EMZOOM 2026\car_img_4.jpg; images\GAC EMZOOM 2026\car_img_5.jpg; images\GAC EMZOOM 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,GS4,2025.0,1385000,1.5 A/T GE,images\GAC GS4 2025\car_img_1.jpg; images\GAC GS4 2025\car_img_2.jpg; images\GAC GS4 2025\car_img_3.jpg; images\GAC GS4 2025\car_img_4.jpg; images\GAC GS4 2025\car_img_5.jpg; images\GAC GS4 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,GS4,2025.0,1315000,1.5 A/T GB,images\GAC GS4 2025\car_img_1.jpg; images\GAC GS4 2025\car_img_2.jpg; images\GAC GS4 2025\car_img_3.jpg; images\GAC GS4 2025\car_img_4.jpg; images\GAC GS4 2025\car_img_5.jpg; images\GAC GS4 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,GS4,2025.0,1235000,1.5 A/T GS,images\GAC GS4 2025\car_img_1.jpg; images\GAC GS4 2025\car_img_2.jpg; images\GAC GS4 2025\car_img_3.jpg; images\GAC GS4 2025\car_img_4.jpg; images\GAC GS4 2025\car_img_5.jpg; images\GAC GS4 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAC,GS4 Max,2026.0,1249000,Premium,images\GAC GS4 Max 2026\car_img_1.jpg; images\GAC GS4 Max 2026\car_img_2.jpg; images\GAC GS4 Max 2026\car_img_3.jpg; images\GAC GS4 Max 2026\car_img_4.jpg; images\GAC GS4 Max 2026\car_img_5.jpg; images\GAC GS4 Max 2026\car_img_6.jpg; images\GAC GS4 Max 2026\car_img_7.jpg; images\GAC GS4 Max 2026\car_img_8.jpg; images\GAC GS4 Max 2026\car_img_9.jpg; images\GAC GS4 Max 2026\car_img_10.jpg; images\GAC GS4 Max 2026\car_img_11.jpg; images\GAC GS4 Max 2026\car_img_12.jpg; images\GAC GS4 Max 2026\car_img_13.jpg,4685.0,1901.0,1690.0,2750.0,5.0,N/A,N/A,N/A,N/A,55.0,N/A,4.0,N/A,7.0
Geely,Cityray,2026.0,1399000,Sport,images\Geely Cityray 2026\car_img_1.jpg; images\Geely Cityray 2026\car_img_2.jpg; images\Geely Cityray 2026\car_img_3.jpg; images\Geely Cityray 2026\car_img_4.jpg; images\Geely Cityray 2026\car_img_5.jpg; images\Geely Cityray 2026\car_img_6.jpg; images\Geely Cityray 2026\car_img_7.jpg; images\Geely Cityray 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Cityray,2026.0,1329000,Premium,images\Geely Cityray 2026\car_img_1.jpg; images\Geely Cityray 2026\car_img_2.jpg; images\Geely Cityray 2026\car_img_3.jpg; images\Geely Cityray 2026\car_img_4.jpg; images\Geely Cityray 2026\car_img_5.jpg; images\Geely Cityray 2026\car_img_6.jpg; images\Geely Cityray 2026\car_img_7.jpg; images\Geely Cityray 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Cityray,2026.0,1249000,Comfort,images\Geely Cityray 2026\car_img_1.jpg; images\Geely Cityray 2026\car_img_2.jpg; images\Geely Cityray 2026\car_img_3.jpg; images\Geely Cityray 2026\car_img_4.jpg; images\Geely Cityray 2026\car_img_5.jpg; images\Geely Cityray 2026\car_img_6.jpg; images\Geely Cityray 2026\car_img_7.jpg; images\Geely Cityray 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Coolray,2026.0,924000,GL,images\Geely Coolray 2026\car_img_1.jpg; images\Geely Coolray 2026\car_img_2.jpg; images\Geely Coolray 2026\car_img_3.jpg; images\Geely Coolray 2026\car_img_4.jpg; images\Geely Coolray 2026\car_img_5.jpg; images\Geely Coolray 2026\car_img_6.jpg; images\Geely Coolray 2026\car_img_7.jpg; images\Geely Coolray 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Coolray,2026.0,1099000,GF,images\Geely Coolray 2026\car_img_1.jpg; images\Geely Coolray 2026\car_img_2.jpg; images\Geely Coolray 2026\car_img_3.jpg; images\Geely Coolray 2026\car_img_4.jpg; images\Geely Coolray 2026\car_img_5.jpg; images\Geely Coolray 2026\car_img_6.jpg; images\Geely Coolray 2026\car_img_7.jpg; images\Geely Coolray 2026\car_img_8.jpg; images\Geely Coolray 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Coolray,2026.0,1024000,GK,images\Geely Coolray 2026\car_img_1.jpg; images\Geely Coolray 2026\car_img_2.jpg; images\Geely Coolray 2026\car_img_3.jpg; images\Geely Coolray 2026\car_img_4.jpg; images\Geely Coolray 2026\car_img_5.jpg; images\Geely Coolray 2026\car_img_6.jpg; images\Geely Coolray 2026\car_img_7.jpg; images\Geely Coolray 2026\car_img_8.jpg; images\Geely Coolray 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Emgrand,2026.0,889000,GF,images\Geely Emgrand 2026\car_img_1.jpg; images\Geely Emgrand 2026\car_img_2.jpg; images\Geely Emgrand 2026\car_img_3.jpg; images\Geely Emgrand 2026\car_img_4.jpg; images\Geely Emgrand 2026\car_img_5.jpg; images\Geely Emgrand 2026\car_img_6.jpg; images\Geely Emgrand 2026\car_img_7.jpg; images\Geely Emgrand 2026\car_img_8.jpg; images\Geely Emgrand 2026\car_img_9.jpg; images\Geely Emgrand 2026\car_img_10.jpg; images\Geely Emgrand 2026\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Emgrand,2026.0,789000,GS,images\Geely Emgrand 2026\car_img_1.jpg; images\Geely Emgrand 2026\car_img_2.jpg; images\Geely Emgrand 2026\car_img_3.jpg; images\Geely Emgrand 2026\car_img_4.jpg; images\Geely Emgrand 2026\car_img_5.jpg; images\Geely Emgrand 2026\car_img_6.jpg; images\Geely Emgrand 2026\car_img_7.jpg; images\Geely Emgrand 2026\car_img_8.jpg; images\Geely Emgrand 2026\car_img_9.jpg; images\Geely Emgrand 2026\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geely,Geometry C,2024.0,1699000,EV 400 Km Range,images\Geely Geometry C 2024\car_img_1.jpg; images\Geely Geometry C 2024\car_img_2.jpg; images\Geely Geometry C 2024\car_img_3.jpg; images\Geely Geometry C 2024\car_img_4.jpg; images\Geely Geometry C 2024\car_img_5.jpg; images\Geely Geometry C 2024\car_img_6.jpg; images\Geely Geometry C 2024\car_img_7.jpg; images\Geely Geometry C 2024\car_img_8.jpg; images\Geely Geometry C 2024\car_img_9.jpg; images\Geely Geometry C 2024\car_img_10.jpg; images\Geely Geometry C 2024\car_img_11.jpg; images\Geely Geometry C 2024\car_img_12.jpg; images\Geely Geometry C 2024\car_img_13.jpg; images\Geely Geometry C 2024\car_img_14.jpg; images\Geely Geometry C 2024\car_img_15.jpg; images\Geely Geometry C 2024\car_img_16.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
