Brand,Model,Year,Price,Trim,Image_Paths,Transmission,Fuel_Type,Body_Type,Engine_Capacity,Horsepower,Torque,Max_Speed,Acceleration,Width,Length,Height,Wheelbase,Seats,Cylinders,Fuel_Tank,Number_of_Gears,Fuel_Consumption
Mini,Country Man Shape New Generation,2025,3750000,Jcw All 4,images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_7.jpg,DSG,gas,SUV,2000,300,400,,5.3,"1,843","4,433","1,656",2692,4,3,54,7,
Mitsubishi,Attrage,2025,670000,Elite High Line,images\Mitsubishi Attrage 2025\car_img_1.jpg; images\Mitsubishi Attrage 2025\car_img_2.jpg; images\Mitsubishi Attrage 2025\car_img_3.jpg; images\Mitsubishi Attrage 2025\car_img_4.jpg; images\Mitsubishi Attrage 2025\car_img_5.jpg; images\Mitsubishi Attrage 2025\car_img_6.jpg,Automatic,,Sedan,,76/6000,100/4000,,,1670,4305,1515,2550,5,3,42,,
Mitsubishi,Attrage,2025,740000,Highline,images\Mitsubishi_Attrage_Highline_72894\img_1.jpg; images\Mitsubishi_Attrage_Highline_72894\img_2.jpg; images\Mitsubishi_Attrage_Highline_72894\img_3.png; images\Mitsubishi_Attrage_Highline_72894\img_4.jpg; images\Mitsubishi_Attrage_Highline_72894\img_5.jpg; images\Mitsubishi_Attrage_Highline_72894\img_6.jpg; images\Mitsubishi_Attrage_Highline_72894\img_7.jpg; images\Mitsubishi_Attrage_Highline_72894\img_8.jpg,CVT,gas,Sedan,1200,76,100,,,"1,670","4,305","1,515",,5,3,,,
Mitsubishi,Eclipse,2025,1640000,Infinity Premium Awd,images\Mitsubishi Eclipse 2025\car_img_1.jpg; images\Mitsubishi Eclipse 2025\car_img_2.jpg; images\Mitsubishi Eclipse 2025\car_img_3.jpg; images\Mitsubishi Eclipse 2025\car_img_4.jpg; images\Mitsubishi Eclipse 2025\car_img_5.jpg; images\Mitsubishi Eclipse 2025\car_img_6.jpg,Automatic,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse,2025,1500000,Inspire High Line,images\Mitsubishi Eclipse 2025\car_img_1.jpg; images\Mitsubishi Eclipse 2025\car_img_2.jpg; images\Mitsubishi Eclipse 2025\car_img_3.jpg; images\Mitsubishi Eclipse 2025\car_img_4.jpg; images\Mitsubishi Eclipse 2025\car_img_5.jpg; images\Mitsubishi Eclipse 2025\car_img_6.jpg,Automatic,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse,2025,1330000,Insport Base Line,images\Mitsubishi Eclipse 2025\car_img_1.jpg; images\Mitsubishi Eclipse 2025\car_img_2.jpg; images\Mitsubishi Eclipse 2025\car_img_3.jpg; images\Mitsubishi Eclipse 2025\car_img_4.jpg; images\Mitsubishi Eclipse 2025\car_img_5.jpg; images\Mitsubishi Eclipse 2025\car_img_6.jpg; images\Mitsubishi Eclipse 2025\car_img_7.jpg,Automatic,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse,2025,1405000,Insport+ Midline,images\Mitsubishi Eclipse 2025\car_img_1.jpg; images\Mitsubishi Eclipse 2025\car_img_2.jpg; images\Mitsubishi Eclipse 2025\car_img_3.jpg; images\Mitsubishi Eclipse 2025\car_img_4.jpg; images\Mitsubishi Eclipse 2025\car_img_5.jpg; images\Mitsubishi Eclipse 2025\car_img_6.jpg; images\Mitsubishi Eclipse 2025\car_img_7.jpg; images\Mitsubishi Eclipse 2025\car_img_8.jpg,Automatic,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse,2025,1560000,Instyle Top Line,images\Mitsubishi Eclipse 2025\car_img_1.jpg; images\Mitsubishi Eclipse 2025\car_img_2.jpg; images\Mitsubishi Eclipse 2025\car_img_3.jpg; images\Mitsubishi Eclipse 2025\car_img_4.jpg; images\Mitsubishi Eclipse 2025\car_img_5.jpg; images\Mitsubishi Eclipse 2025\car_img_6.jpg,Automatic,,,,,,,,,,,,,,,,
Mitsubishi,Eclipse Cross,2025,1640000,Infinity - Pl Awd,images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_1.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_2.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_3.png; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_4.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_5.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_6.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_7.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_8.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_9.jpg,CVT,gas,4x4,1500,150,250,,8.6,"1,805","4,545","1,685",2670,5,4,63,8,
Mitsubishi,Eclipse Cross,2025,1500000,Inspire - Hl,images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_1.png; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_2.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_3.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_9.jpg,CVT,gas,SUV,1500,150,250,,8.6,"1,805","4,545","1,685",2670,5,4,63,8,
Mitsubishi,Eclipse Cross,2025,1330000,Insport Bl,images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_1.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_2.png; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_3.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_9.jpg,CVT,gas,SUV,1500,150,250,,8.6,"1,805","4,545","1,685",2670,5,4,63,8,
Mitsubishi,Eclipse Cross,2025,1405000,Insport Plus - Ml Plus,images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_1.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_2.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_3.png; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_9.jpg,CVT,gas,SUV,1500,150,250,,8.6,"1,805","4,545","1,685",2670,5,4,63,8,
Mitsubishi,Eclipse Cross,2025,1560000,Instyle Tl,images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_1.png; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_2.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_3.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_9.jpg,CVT,gas,4x4,1500,150,250,,8.6,"1,805","4,545","1,685",2670,5,4,63,8,
Mitsubishi,Mirage,2025,685000,Elite High Line,images\Mitsubishi Mirage 2025\car_img_1.jpg; images\Mitsubishi Mirage 2025\car_img_2.jpg; images\Mitsubishi Mirage 2025\car_img_3.jpg; images\Mitsubishi Mirage 2025\car_img_4.jpg; images\Mitsubishi Mirage 2025\car_img_5.jpg; images\Mitsubishi Mirage 2025\car_img_6.jpg,Automatic,,Sedan,,76/6000,100/4000,,,1665,3845,1510,2550,5,3,35,,
Mitsubishi,Mirage,2025,755000,Highline,images\Mitsubishi_Mirage_Highline_77068\img_1.jpg; images\Mitsubishi_Mirage_Highline_77068\img_2.jpg; images\Mitsubishi_Mirage_Highline_77068\img_3.jpg; images\Mitsubishi_Mirage_Highline_77068\img_4.jpg; images\Mitsubishi_Mirage_Highline_77068\img_5.jpg,CVT,gas,Sedan,1200,76,100,,,0,,,,5,3,,,
Mitsubishi,Outlander Sport,2025,1325000,High Line,images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_1.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_2.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_3.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_4.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_5.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_6.jpg,CVT,gas,SUV,1500,103,141,,,"1,060","4,390","1,030",,,4,,,
Mitsubishi,Outlander Sport,2025,1275000,Midline,images\Mitsubishi_Outlander_Sport_Midline_77163\img_1.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_2.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_3.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_4.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_5.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_6.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_7.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_8.jpg,CVT,gas,SUV,1500,103,140,,,0,,,,,4,,,
Mitsubishi,Outlander Sport,2025,1450000,Premium Line,images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_1.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_2.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_3.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_4.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_5.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_6.jpg,CVT,gas,SUV,1500,103,141,,,"1,060","4,390","1,030",,,4,,,
Mitsubishi,Outlander Sport,2026,1375000,Premium,images\Mitsubishi Outlander Sport 2026\car_img_1.jpg; images\Mitsubishi Outlander Sport 2026\car_img_2.jpg; images\Mitsubishi Outlander Sport 2026\car_img_3.jpg; images\Mitsubishi Outlander Sport 2026\car_img_4.jpg; images\Mitsubishi Outlander Sport 2026\car_img_5.jpg; images\Mitsubishi Outlander Sport 2026\car_img_6.jpg; images\Mitsubishi Outlander Sport 2026\car_img_7.jpg; images\Mitsubishi Outlander Sport 2026\car_img_8.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Mitsubishi,Outlander Sport,2026,1275000,Spark High Line,images\Mitsubishi Outlander Sport 2026\car_img_1.jpg; images\Mitsubishi Outlander Sport 2026\car_img_2.jpg; images\Mitsubishi Outlander Sport 2026\car_img_3.jpg; images\Mitsubishi Outlander Sport 2026\car_img_4.jpg; images\Mitsubishi Outlander Sport 2026\car_img_5.jpg; images\Mitsubishi Outlander Sport 2026\car_img_6.jpg; images\Mitsubishi Outlander Sport 2026\car_img_7.jpg; images\Mitsubishi Outlander Sport 2026\car_img_8.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Mitsubishi,Xpander,2025,1390000,Highline,images\Mitsubishi_Xpander_Highline_66937\img_1.jpg; images\Mitsubishi_Xpander_Highline_66937\img_2.jpg; images\Mitsubishi_Xpander_Highline_66937\img_3.jpg; images\Mitsubishi_Xpander_Highline_66937\img_4.jpg; images\Mitsubishi_Xpander_Highline_66937\img_5.jpg; images\Mitsubishi_Xpander_Highline_66937\img_6.jpg; images\Mitsubishi_Xpander_Highline_66937\img_7.jpg; images\Mitsubishi_Xpander_Highline_66937\img_8.jpg,automatic,gas,SUV,1500,104,141,,15.4,"1,750","4,595","1,730",2775,7,4,45,4,5
Mitsubishi,Xpander,2025,1300000,Midline,images\Mitsubishi_Xpander_Midline_80723\img_1.jpg; images\Mitsubishi_Xpander_Midline_80723\img_2.jpg; images\Mitsubishi_Xpander_Midline_80723\img_3.jpg; images\Mitsubishi_Xpander_Midline_80723\img_4.jpg; images\Mitsubishi_Xpander_Midline_80723\img_5.jpg; images\Mitsubishi_Xpander_Midline_80723\img_6.jpg; images\Mitsubishi_Xpander_Midline_80723\img_7.jpg; images\Mitsubishi_Xpander_Midline_80723\img_8.jpg,automatic,gas,SUV,1500,104,141,,15.4,"1,750","4,595",225,2775,7,4,45,4,5
Mitsubishi,Xpander,2025,1475000,Premium Line,images\Mitsubishi_Xpander_Premium_line_70794\img_1.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_2.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_3.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_4.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_5.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_6.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_7.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_8.jpg,automatic,gas,SUV,1500,104,141,,15.4,"1,750","4,595","1,750",2775,7,4,45,4,5
Mitsubishi,Xpander,2026,1390000,High Line,images\Mitsubishi Xpander 2026\car_img_1.jpg; images\Mitsubishi Xpander 2026\car_img_2.jpg; images\Mitsubishi Xpander 2026\car_img_3.jpg; images\Mitsubishi Xpander 2026\car_img_4.jpg; images\Mitsubishi Xpander 2026\car_img_5.jpg; images\Mitsubishi Xpander 2026\car_img_6.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Mitsubishi,Xpander,2026,1300000,Ignite - Ml,images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_1.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_2.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_3.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_4.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_5.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_6.png; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_7.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_8.jpg,automatic,gas,SUV,1500,104,141,,15.4,"1,750","4,595",225,2775,7,4,45,4,5
Mitsubishi,Xpander,2026,1300000,Mid Line,images\Mitsubishi Xpander 2026\car_img_1.jpg; images\Mitsubishi Xpander 2026\car_img_2.jpg; images\Mitsubishi Xpander 2026\car_img_3.jpg; images\Mitsubishi Xpander 2026\car_img_4.jpg; images\Mitsubishi Xpander 2026\car_img_5.jpg; images\Mitsubishi Xpander 2026\car_img_6.jpg; images\Mitsubishi Xpander 2026\car_img_7.jpg; images\Mitsubishi Xpander 2026\car_img_8.jpg; images\Mitsubishi Xpander 2026\car_img_9.jpg; images\Mitsubishi Xpander 2026\car_img_10.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Mitsubishi,Xpander,2026,1475000,Premium - Pl,images\Mitsubishi_Xpander_Premium_-_PL_81748\img_1.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_2.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_3.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_4.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_5.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_6.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_7.png; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_8.jpg,automatic,gas,SUV,1500,104,141,,15.4,"1,750","4,595","1,750",2775,7,4,45,4,5
Mitsubishi,Xpander,2026,1475000,Premium Line,images\Mitsubishi Xpander 2026\car_img_1.jpg; images\Mitsubishi Xpander 2026\car_img_2.jpg; images\Mitsubishi Xpander 2026\car_img_3.jpg; images\Mitsubishi Xpander 2026\car_img_4.jpg; images\Mitsubishi Xpander 2026\car_img_5.jpg; images\Mitsubishi Xpander 2026\car_img_6.jpg; images\Mitsubishi Xpander 2026\car_img_7.jpg; images\Mitsubishi Xpander 2026\car_img_8.jpg; images\Mitsubishi Xpander 2026\car_img_9.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Mitsubishi,Xpander,2026,1390000,Spark - Hl,images\Mitsubishi_Xpander_Spark_-_HL_78159\img_1.png; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_2.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_3.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_4.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_5.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_6.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_7.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_8.jpg,automatic,gas,SUV,1500,104,141,,15.4,"1,750","4,595","1,730",2775,7,4,45,4,5
Moris Garage,G50 Plus,2026,1229990,Luxury,images\Moris_Garage_G_50_Plus_Luxury_2401\img_1.jpg,DSG,,MiniVans,1500,170,285,,,"1,825","4,825","1,800",2800,7,4,50,7,
Moris Garage,Mg GT,2026,999990,Comfort,images\Moris_Garage_Mg_Gt_Comfort_80350\img_1.jpg; images\Moris_Garage_Mg_Gt_Comfort_80350\img_2.jpg; images\Moris_Garage_Mg_Gt_Comfort_80350\img_3.jpg; images\Moris_Garage_Mg_Gt_Comfort_80350\img_4.jpg; images\Moris_Garage_Mg_Gt_Comfort_80350\img_5.jpg; images\Moris_Garage_Mg_Gt_Comfort_80350\img_6.jpg; images\Moris_Garage_Mg_Gt_Comfort_80350\img_7.jpg,DSG,gas,Sedan,1500,170,275,,,"1,842","4,675","1,473",2680,5,4,50,7,
Moris Garage,Mg GT,2026,1049990,Luxury,images\Moris_Garage_Mg_Gt_Luxury_84384\img_1.jpg; images\Moris_Garage_Mg_Gt_Luxury_84384\img_2.jpg; images\Moris_Garage_Mg_Gt_Luxury_84384\img_3.jpg; images\Moris_Garage_Mg_Gt_Luxury_84384\img_4.jpg; images\Moris_Garage_Mg_Gt_Luxury_84384\img_5.jpg; images\Moris_Garage_Mg_Gt_Luxury_84384\img_6.jpg; images\Moris_Garage_Mg_Gt_Luxury_84384\img_7.jpg,DSG,gas,Sedan,1500,170,275,,,"1,842","4,675","1,473",2680,5,4,50,7,
Moris Garage,Mg Hs,2025,1600000,Luxury,images\Moris_Garage_Mg_Hs_Luxury_97345\img_1.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_2.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_3.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_4.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_5.png; images\Moris_Garage_Mg_Hs_Luxury_97345\img_6.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_7.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_8.jpg; images\Moris_Garage_Mg_Hs_Luxury_97345\img_9.jpg,DSG,gas,SUV,1500,169,250,,,"1,876","4,610","1,685",2720,5,4,55,7,
Moris Garage,Mg Hs,2026,1600000,Luxury,images\Moris_Garage_Mg_Hs_Luxury_87135\img_1.png; images\Moris_Garage_Mg_Hs_Luxury_87135\img_2.jpg; images\Moris_Garage_Mg_Hs_Luxury_87135\img_3.jpg; images\Moris_Garage_Mg_Hs_Luxury_87135\img_4.jpg; images\Moris_Garage_Mg_Hs_Luxury_87135\img_5.jpg; images\Moris_Garage_Mg_Hs_Luxury_87135\img_6.jpg; images\Moris_Garage_Mg_Hs_Luxury_87135\img_7.jpg; images\Moris_Garage_Mg_Hs_Luxury_87135\img_8.jpg,DSG,gas,SUV,1500,169,250,,,"1,876","4,610","1,685",2720,5,4,55,7,
Moris Garage,Mg Hs Shape New Generation,2026,1575000,Hev,images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_1.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_2.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_3.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_4.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_5.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_6.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_7.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_8.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_9.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_HEV_87805\img_10.png,DSG,Hybrid,SUV,1500,221,340,,6.8,"1,890","4,670","1,663",2750,5,4,55,,5.5
Moris Garage,Mg Hs Shape New Generation,2026,1450000,Luxury,images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_1.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_2.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_3.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_4.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_5.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_6.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_7.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_8.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_9.png; images\Moris_Garage_Mg_Hs_Shape_New_Generation_Luxury_93180\img_10.png,DSG,gas,SUV,1500,170,275,,,"1,890","4,670","1,663",2750,5,4,55,7,7.6
Moris Garage,Mg One,2025,1480000,Luxury,images\Moris_Garage_Mg+One_Luxury_83335\img_1.png; images\Moris_Garage_Mg+One_Luxury_83335\img_2.png; images\Moris_Garage_Mg+One_Luxury_83335\img_3.png; images\Moris_Garage_Mg+One_Luxury_83335\img_4.png; images\Moris_Garage_Mg+One_Luxury_83335\img_5.png; images\Moris_Garage_Mg+One_Luxury_83335\img_6.png; images\Moris_Garage_Mg+One_Luxury_83335\img_7.png; images\Moris_Garage_Mg+One_Luxury_83335\img_8.png,CVT,gas,SUV,1500,181,285,,8.8,"1,871","4,581","1,617",2670,5,4,55,,
Moris Garage,Mg One,2025,1380000,Standard,images\Moris_Garage_Mg+One_Standard_79379\img_1.png; images\Moris_Garage_Mg+One_Standard_79379\img_2.png; images\Moris_Garage_Mg+One_Standard_79379\img_3.png; images\Moris_Garage_Mg+One_Standard_79379\img_4.png; images\Moris_Garage_Mg+One_Standard_79379\img_5.png; images\Moris_Garage_Mg+One_Standard_79379\img_6.png; images\Moris_Garage_Mg+One_Standard_79379\img_7.png; images\Moris_Garage_Mg+One_Standard_79379\img_8.png,CVT,gas,SUV,1500,181,285,,8.8,"1,871","4,581","1,617",2670,5,4,55,,
Moris Garage,Mg One,2026,1299900,Luxury,images\Moris_Garage_Mg+One_Luxury_75438\img_1.png; images\Moris_Garage_Mg+One_Luxury_75438\img_2.png; images\Moris_Garage_Mg+One_Luxury_75438\img_3.png; images\Moris_Garage_Mg+One_Luxury_75438\img_4.png; images\Moris_Garage_Mg+One_Luxury_75438\img_5.png; images\Moris_Garage_Mg+One_Luxury_75438\img_6.png; images\Moris_Garage_Mg+One_Luxury_75438\img_7.png; images\Moris_Garage_Mg+One_Luxury_75438\img_8.png,CVT,gas,SUV,1500,181,285,,8.8,"1,871","4,581","1,617",2670,5,4,55,,
Moris Garage,Mg4,2025,1400000,Luxury,images\Moris_Garage_Mg_4_Luxury_83027\img_1.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_2.png; images\Moris_Garage_Mg_4_Luxury_83027\img_3.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_4.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_5.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_6.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_7.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_8.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_9.jpg,automatic,Electric,SUV,,200,250,,7.9,"1,836","4,287","1,504",2705,5,,64,,
Moris Garage,Mg4,2025,1200000,Standard,images\Moris_Garage_Mg_4_Standard_79674\img_1.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_2.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_3.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_4.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_5.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_6.png; images\Moris_Garage_Mg_4_Standard_79674\img_7.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_8.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_9.jpg,automatic,Electric,SUV,,168,250,,7.7,"1,836","4,287","1,504",2705,5,,51,,
Moris Garage,Mg4,2026,1400000,Luxury,images\Moris_Garage_Mg_4_Luxury_89730\img_1.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_2.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_3.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_4.png; images\Moris_Garage_Mg_4_Luxury_89730\img_5.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_6.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_7.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_8.jpg; images\Moris_Garage_Mg_4_Luxury_89730\img_9.jpg,automatic,Electric,SUV,,200,250,,7.9,"1,836","4,287","1,504",2705,5,,64,,
