Brand,Model,Price,Year,Trim,Transmission,Fuel Type,Body Type,Engine Capacity,Speeds,Horsepower,Fuel,Consumption,Width,Length,Height,Wheel Base,Seats,Number of Cylinders,Fuel Tank Capacity,Torque,Acceleration,Image Paths
Cupra,Leon Cupra,1744000,2026,Leon  Automatic,automatic,gas,Hatchback,1400.0,8.0,150.0,95.0,5.9,"1,799","4,398","1,444",2686.0,5.0,4.0,45.0,250.0,8.7,images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_1.jpg; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_2.jpg; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_3.jpg; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_4.jpg; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_5.jpg; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_6.png; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_7.jpg; images\Cupra_Leon_Cupra_Leon__Automatic_60094\img_8.jpg
Deepal,Deepal S05,1450000,2026,REEV,automatic,Plug-in Hybrid,SUV,1500.0,N/A,235.0,95.0,N/A,"1,900","4,620","1,600",2880.0,5.0,4.0,N/A,320.0,N/A,images\Deepal_Deepal_S05_REEV_63946\img_1.png; images\Deepal_Deepal_S05_REEV_63946\img_2.png; images\Deepal_Deepal_S05_REEV_63946\img_3.png; images\Deepal_Deepal_S05_REEV_63946\img_4.png; images\Deepal_Deepal_S05_REEV_63946\img_5.png; images\Deepal_Deepal_S05_REEV_63946\img_6.png
Deepal,Deepal S05,1600000,2026,BEV,automatic,Electric,SUV,N/A,N/A,214.0,N/A,N/A,"1,900","4,620","1,600",2880.0,5.0,N/A,N/A,320.0,N/A,images\Deepal_Deepal_S05_BEV_52583\img_1.png; images\Deepal_Deepal_S05_BEV_52583\img_2.png; images\Deepal_Deepal_S05_BEV_52583\img_3.png; images\Deepal_Deepal_S05_BEV_52583\img_4.png; images\Deepal_Deepal_S05_BEV_52583\img_5.png; images\Deepal_Deepal_S05_BEV_52583\img_6.png
Deepal,Deepal S07,1800000,2026,REEV,automatic,Plug-in Hybrid,SUV,1500.0,N/A,235.0,95.0,N/A,"1,930","4,750","1,625",2900.0,5.0,4.0,45.0,320.0,N/A,images\Deepal_Deepal_S07_REEV_56046\img_1.png; images\Deepal_Deepal_S07_REEV_56046\img_2.png; images\Deepal_Deepal_S07_REEV_56046\img_3.png; images\Deepal_Deepal_S07_REEV_56046\img_4.png; images\Deepal_Deepal_S07_REEV_56046\img_5.png; images\Deepal_Deepal_S07_REEV_56046\img_6.png; images\Deepal_Deepal_S07_REEV_56046\img_7.png; images\Deepal_Deepal_S07_REEV_56046\img_8.png
Deepal,Deepal S07,1900000,2026,BEV,automatic,Electric,SUV,N/A,N/A,214.0,N/A,N/A,"1,930","4,750","1,625",2900.0,5.0,N/A,N/A,320.0,N/A,images\Deepal_Deepal_S07_BEV_59931\img_1.png; images\Deepal_Deepal_S07_BEV_59931\img_2.png; images\Deepal_Deepal_S07_BEV_59931\img_3.png; images\Deepal_Deepal_S07_BEV_59931\img_4.png; images\Deepal_Deepal_S07_BEV_59931\img_5.png; images\Deepal_Deepal_S07_BEV_59931\img_6.png; images\Deepal_Deepal_S07_BEV_59931\img_7.png; images\Deepal_Deepal_S07_BEV_59931\img_8.png
Dfm,Box,770000,2026,Dongfeng   Automtic,automatic,Electric,Hatchback,N/A,N/A,94.0,N/A,N/A,0,N/A,N/A,N/A,4.0,N/A,N/A,160.0,N/A,images\Dfm_Box_Dongfeng___Automtic_63877\img_1.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_2.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_3.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_4.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_5.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_6.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_7.png; images\Dfm_Box_Dongfeng___Automtic_63877\img_8.png
Dfm,Box,870000,2026,Highline,automatic,Electric,Hatchback,N/A,N/A,94.0,N/A,N/A,0,N/A,N/A,N/A,4.0,N/A,N/A,160.0,N/A,images\Dfm_Box_Highline_68072\img_1.png; images\Dfm_Box_Highline_68072\img_2.png; images\Dfm_Box_Highline_68072\img_3.png; images\Dfm_Box_Highline_68072\img_4.png; images\Dfm_Box_Highline_68072\img_5.png; images\Dfm_Box_Highline_68072\img_6.png; images\Dfm_Box_Highline_68072\img_7.png; images\Dfm_Box_Highline_68072\img_8.png
Dfm,E Pai 007,1350000,2026,530 Pro,automatic,Electric,Sedan,N/A,N/A,215.0,N/A,N/A,"1,900","4,900","1,460",2900.0,4.0,N/A,N/A,310.0,6.8,images\Dfm_E+Pai+007_530_Pro_55276\img_1.png; images\Dfm_E+Pai+007_530_Pro_55276\img_2.png; images\Dfm_E+Pai+007_530_Pro_55276\img_3.png; images\Dfm_E+Pai+007_530_Pro_55276\img_4.png; images\Dfm_E+Pai+007_530_Pro_55276\img_5.png; images\Dfm_E+Pai+007_530_Pro_55276\img_6.png; images\Dfm_E+Pai+007_530_Pro_55276\img_7.png; images\Dfm_E+Pai+007_530_Pro_55276\img_8.png; images\Dfm_E+Pai+007_530_Pro_55276\img_9.png
Dfm,E Pai 007,1450000,2026,620 Pro,automatic,Electric,Sedan,N/A,N/A,268.0,N/A,N/A,"1,900","4,900","1,460",2900.0,4.0,N/A,N/A,320.0,5.8,images\Dfm_E+Pai+007_620_Pro_59946\img_1.png; images\Dfm_E+Pai+007_620_Pro_59946\img_2.png; images\Dfm_E+Pai+007_620_Pro_59946\img_3.png; images\Dfm_E+Pai+007_620_Pro_59946\img_4.png; images\Dfm_E+Pai+007_620_Pro_59946\img_5.png; images\Dfm_E+Pai+007_620_Pro_59946\img_6.png; images\Dfm_E+Pai+007_620_Pro_59946\img_7.png; images\Dfm_E+Pai+007_620_Pro_59946\img_8.png; images\Dfm_E+Pai+007_620_Pro_59946\img_9.png
Dfm,Huge,1300000,2025,Special Color,automatic,Hybrid,SUV,1500.0,9.0,246.0,95.0,5.8,"1,910","4,720","1,702",2825.0,5.0,4.0,52.0,540.0,N/A,images\Dfm_Huge_Special_Color_64216\img_1.png; images\Dfm_Huge_Special_Color_64216\img_2.png; images\Dfm_Huge_Special_Color_64216\img_3.png; images\Dfm_Huge_Special_Color_64216\img_4.jpg; images\Dfm_Huge_Special_Color_64216\img_5.png; images\Dfm_Huge_Special_Color_64216\img_6.jpg; images\Dfm_Huge_Special_Color_64216\img_7.jpg; images\Dfm_Huge_Special_Color_64216\img_8.jpg; images\Dfm_Huge_Special_Color_64216\img_9.jpg; images\Dfm_Huge_Special_Color_64216\img_10.png
Dfm,Huge,1200000,2025,Hybrid,automatic,Hybrid,SUV,1500.0,9.0,180.0,95.0,5.8,"1,910","4,720","1,702",2825.0,5.0,4.0,52.0,540.0,N/A,images\Dfm_Huge_Hybrid_68061\img_1.png; images\Dfm_Huge_Hybrid_68061\img_2.jpg; images\Dfm_Huge_Hybrid_68061\img_3.jpg; images\Dfm_Huge_Hybrid_68061\img_4.png; images\Dfm_Huge_Hybrid_68061\img_5.jpg; images\Dfm_Huge_Hybrid_68061\img_6.png; images\Dfm_Huge_Hybrid_68061\img_7.png; images\Dfm_Huge_Hybrid_68061\img_8.png; images\Dfm_Huge_Hybrid_68061\img_9.jpg; images\Dfm_Huge_Hybrid_68061\img_10.jpg
Dfm,Mhero 1,5990000,2026,Premium,automatic,Plug-in Hybrid,SUV,1500.0,N/A,804.0,95.0,N/A,"2,080","4,987","1,935",2950.0,5.0,4.0,N/A,1050.0,6.0,images\Dfm_Mhero+1_Premium_72638\img_1.png; images\Dfm_Mhero+1_Premium_72638\img_2.png; images\Dfm_Mhero+1_Premium_72638\img_3.png; images\Dfm_Mhero+1_Premium_72638\img_4.png; images\Dfm_Mhero+1_Premium_72638\img_5.png; images\Dfm_Mhero+1_Premium_72638\img_6.png; images\Dfm_Mhero+1_Premium_72638\img_7.png; images\Dfm_Mhero+1_Premium_72638\img_8.png; images\Dfm_Mhero+1_Premium_72638\img_9.png
Dfm,Mage,1190000,2026,Highline,DSG,gas,SUV,1500.0,7.0,204.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,350.0,8.5,images\Dfm_Mage_Highline_64611\img_1.png; images\Dfm_Mage_Highline_64611\img_2.png; images\Dfm_Mage_Highline_64611\img_3.png; images\Dfm_Mage_Highline_64611\img_4.png; images\Dfm_Mage_Highline_64611\img_5.png; images\Dfm_Mage_Highline_64611\img_6.png; images\Dfm_Mage_Highline_64611\img_7.png
Dfm,Mage,1290000,2026,Elite,DSG,gas,SUV,1500.0,7.0,204.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,350.0,8.5,images\Dfm_Mage_Elite_68842\img_1.png; images\Dfm_Mage_Elite_68842\img_2.png; images\Dfm_Mage_Elite_68842\img_3.png; images\Dfm_Mage_Elite_68842\img_4.png; images\Dfm_Mage_Elite_68842\img_5.png; images\Dfm_Mage_Elite_68842\img_6.png; images\Dfm_Mage_Elite_68842\img_7.png
Dfm,Shine,790000,2026,Advance,automatic,gas,Sedan,1500.0,6.0,125.0,92.0,N/A,0,N/A,N/A,N/A,4.0,4.0,N/A,158.0,N/A,images\Dfm_Shine_Advance_72252\img_1.png; images\Dfm_Shine_Advance_72252\img_2.jpg; images\Dfm_Shine_Advance_72252\img_3.jpg; images\Dfm_Shine_Advance_72252\img_4.jpg; images\Dfm_Shine_Advance_72252\img_5.jpg; images\Dfm_Shine_Advance_72252\img_6.jpg; images\Dfm_Shine_Advance_72252\img_7.jpg
Dfm,Shine,945000,2026,Sport,DSG,gas,Sedan,1500.0,6.0,197.0,95.0,N/A,0,N/A,N/A,N/A,4.0,4.0,N/A,300.0,N/A,images\Dfm_Shine_Sport_75122\img_1.jpg; images\Dfm_Shine_Sport_75122\img_2.png; images\Dfm_Shine_Sport_75122\img_3.jpg; images\Dfm_Shine_Sport_75122\img_4.jpg; images\Dfm_Shine_Sport_75122\img_5.jpg; images\Dfm_Shine_Sport_75122\img_6.jpg; images\Dfm_Shine_Sport_75122\img_7.jpg
Dfm,Voyah Passion,2550000,2026,Premium,automatic,Plug-in Hybrid,Sedan,1500.0,N/A,522.0,95.0,N/A,"1,970","5,880","1,500",3000.0,4.0,4.0,N/A,810.0,5.9,images\Dfm_Voyah+Passion_Premium_78368\img_1.png; images\Dfm_Voyah+Passion_Premium_78368\img_2.png; images\Dfm_Voyah+Passion_Premium_78368\img_3.png; images\Dfm_Voyah+Passion_Premium_78368\img_4.png; images\Dfm_Voyah+Passion_Premium_78368\img_5.png; images\Dfm_Voyah+Passion_Premium_78368\img_6.png; images\Dfm_Voyah+Passion_Premium_78368\img_7.png
Dfm,Voyah Free,2650000,2026,Luxury,DSG,Plug-in Hybrid,SUV,1500.0,8.0,482.0,95.0,N/A,0,N/A,N/A,N/A,5.0,4.0,N/A,720.0,4.5,images\Dfm_Voyah_Free_Luxury_69137\img_1.png; images\Dfm_Voyah_Free_Luxury_69137\img_2.png; images\Dfm_Voyah_Free_Luxury_69137\img_3.png; images\Dfm_Voyah_Free_Luxury_69137\img_4.png; images\Dfm_Voyah_Free_Luxury_69137\img_5.png; images\Dfm_Voyah_Free_Luxury_69137\img_6.png
Dfm,Voyah Dream,4900000,2026,Premium,automatic,Plug-in Hybrid,MiniVans,N/A,N/A,563.0,N/A,N/A,"1,980","5,300","1,800",3200.0,6.0,N/A,N/A,840.0,6.0,images\Dfm_Voyah_Dream_Premium_72418\img_1.png; images\Dfm_Voyah_Dream_Premium_72418\img_2.png; images\Dfm_Voyah_Dream_Premium_72418\img_3.png; images\Dfm_Voyah_Dream_Premium_72418\img_4.png; images\Dfm_Voyah_Dream_Premium_72418\img_5.png; images\Dfm_Voyah_Dream_Premium_72418\img_6.png; images\Dfm_Voyah_Dream_Premium_72418\img_7.png; images\Dfm_Voyah_Dream_Premium_72418\img_8.png; images\Dfm_Voyah_Dream_Premium_72418\img_9.jpg
Dfsk,600,1294900,2025,Automatic,automatic,gas,SUV,1500.0,6.0,181.0,95.0,7.3,"1,865","4,720","1,710",2785.0,7.0,4.0,58.0,300.0,11.0,images\Dfsk_600_Automatic_77325\img_1.jpg; images\Dfsk_600_Automatic_77325\img_2.jpg; images\Dfsk_600_Automatic_77325\img_3.jpg; images\Dfsk_600_Automatic_77325\img_4.jpg; images\Dfsk_600_Automatic_77325\img_5.jpg; images\Dfsk_600_Automatic_77325\img_6.jpg; images\Dfsk_600_Automatic_77325\img_7.jpg; images\Dfsk_600_Automatic_77325\img_8.png; images\Dfsk_600_Automatic_77325\img_9.jpg
Dfsk,E 5 Plus,1374900,2025,Automatic,automatic,Plug-in Hybrid,SUV,1500.0,N/A,214.0,95.0,5.6,"1,865","4,760","1,710",2785.0,7.0,4.0,60.0,330.0,78.0,images\Dfsk_E_5_Plus_Automatic_80962\img_1.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_2.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_3.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_4.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_5.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_6.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_7.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_8.jpg; images\Dfsk_E_5_Plus_Automatic_80962\img_9.jpg
Dfsk,E 5,1144900,2026,Automatic,automatic,Plug-in Hybrid,SUV,1500.0,N/A,175.0,95.0,5.4,"1,865","4,760","1,710",2785.0,7.0,4.0,60.0,300.0,8.2,images\Dfsk_E_5_Automatic_84114\img_1.jpg; images\Dfsk_E_5_Automatic_84114\img_2.jpg; images\Dfsk_E_5_Automatic_84114\img_3.jpg; images\Dfsk_E_5_Automatic_84114\img_4.jpg; images\Dfsk_E_5_Automatic_84114\img_5.jpg; images\Dfsk_E_5_Automatic_84114\img_6.jpg; images\Dfsk_E_5_Automatic_84114\img_7.jpg; images\Dfsk_E_5_Automatic_84114\img_8.jpg; images\Dfsk_E_5_Automatic_84114\img_9.jpg
Ds,Ds7,2350000,2025,pallas,automatic,gas,SUV,1600.0,8.0,215.0,95.0,6.0,"1,890","4,593","1,625",2738.0,5.0,4.0,62.0,300.0,7.8,images\Ds_Ds7_pallas_69752\img_1.jpg; images\Ds_Ds7_pallas_69752\img_2.jpg; images\Ds_Ds7_pallas_69752\img_3.jpg; images\Ds_Ds7_pallas_69752\img_4.png; images\Ds_Ds7_pallas_69752\img_5.jpg; images\Ds_Ds7_pallas_69752\img_6.jpg; images\Ds_Ds7_pallas_69752\img_7.jpg; images\Ds_Ds7_pallas_69752\img_8.jpg
Ds,Ds7,2675000,2025,Etoile,automatic,gas,SUV,1600.0,6.0,165.0,95.0,6.0,"1,895","4,570","1,625",2738.0,5.0,4.0,62.0,240.0,8.9,images\Ds_Ds7_Etoile_73723\img_1.jpg; images\Ds_Ds7_Etoile_73723\img_2.jpg; images\Ds_Ds7_Etoile_73723\img_3.jpg; images\Ds_Ds7_Etoile_73723\img_4.jpg; images\Ds_Ds7_Etoile_73723\img_5.jpg; images\Ds_Ds7_Etoile_73723\img_6.png; images\Ds_Ds7_Etoile_73723\img_7.jpg; images\Ds_Ds7_Etoile_73723\img_8.jpg
Ds,Ds4,2100000,2024,Performance Line,automatic,gas,SUV,1600.0,8.0,215.0,95.0,6.6,"1,830","4,400","1,470",2675.0,4.0,4.0,52.0,300.0,7.9,images\Ds_Ds4_Performance_Line_81710\img_1.jpg; images\Ds_Ds4_Performance_Line_81710\img_2.jpg; images\Ds_Ds4_Performance_Line_81710\img_3.jpg; images\Ds_Ds4_Performance_Line_81710\img_4.jpg; images\Ds_Ds4_Performance_Line_81710\img_5.jpg; images\Ds_Ds4_Performance_Line_81710\img_6.jpg; images\Ds_Ds4_Performance_Line_81710\img_7.jpg; images\Ds_Ds4_Performance_Line_81710\img_8.jpg
Ds,Ds4,1890000,2025,Trocadero,automatic,gas,SUV,1600.0,8.0,215.0,95.0,6.6,"1,830","4,400","1,470",2675.0,4.0,4.0,52.0,300.0,7.9,images\Ds_Ds4_Trocadero_85045\img_1.jpg; images\Ds_Ds4_Trocadero_85045\img_2.jpg; images\Ds_Ds4_Trocadero_85045\img_3.jpg; images\Ds_Ds4_Trocadero_85045\img_4.jpg; images\Ds_Ds4_Trocadero_85045\img_5.jpg; images\Ds_Ds4_Trocadero_85045\img_6.jpg; images\Ds_Ds4_Trocadero_85045\img_7.jpg; images\Ds_Ds4_Trocadero_85045\img_8.jpg; images\Ds_Ds4_Trocadero_85045\img_9.jpg
Ds,Ds4,2000000,2025,Performance Line,automatic,gas,SUV,1600.0,8.0,215.0,95.0,6.6,"1,830","4,400","1,470",2675.0,4.0,4.0,52.0,300.0,7.9,images\Ds_Ds4_Performance_Line_74868\img_1.jpg; images\Ds_Ds4_Performance_Line_74868\img_2.jpg; images\Ds_Ds4_Performance_Line_74868\img_3.jpg; images\Ds_Ds4_Performance_Line_74868\img_4.jpg; images\Ds_Ds4_Performance_Line_74868\img_5.jpg; images\Ds_Ds4_Performance_Line_74868\img_6.jpg; images\Ds_Ds4_Performance_Line_74868\img_7.jpg; images\Ds_Ds4_Performance_Line_74868\img_8.jpg
Exeed,Et,2350000,2026,Luxury,CVT,Plug-in Hybrid,SUV,1500.0,N/A,462.0,95.0,N/A,"1,975","4,980","1,698",3000.0,5.0,4.0,67.0,634.0,49.0,images\Exeed_Et_Luxury_78553\img_1.jpg; images\Exeed_Et_Luxury_78553\img_2.jpg; images\Exeed_Et_Luxury_78553\img_3.jpg; images\Exeed_Et_Luxury_78553\img_4.jpg; images\Exeed_Et_Luxury_78553\img_5.jpg; images\Exeed_Et_Luxury_78553\img_6.jpg
Exeed,Et,2550000,2026,Flagship,CVT,Plug-in Hybrid,SUV,1500.0,N/A,462.0,95.0,N/A,"1,975","4,980","1,698",3000.0,5.0,4.0,67.0,634.0,49.0,images\Exeed_Et_Flagship_81780\img_1.jpg; images\Exeed_Et_Flagship_81780\img_2.jpg; images\Exeed_Et_Flagship_81780\img_3.jpg; images\Exeed_Et_Flagship_81780\img_4.jpg; images\Exeed_Et_Flagship_81780\img_5.jpg; images\Exeed_Et_Flagship_81780\img_6.jpg
Exeed,Exceed Lx,1190000,2026,Comfort,DSG,gas,SUV,1500.0,6.0,145.0,95.0,N/A,"1,848","4,533","1,699",2670.0,5.0,4.0,50.0,230.0,N/A,images\Exeed_Exceed_Lx_Comfort_84568\img_1.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_2.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_3.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_4.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_5.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_6.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_7.jpg; images\Exeed_Exceed_Lx_Comfort_84568\img_8.jpg
Exeed,Exceed Lx,1340000,2026,Luxury,DSG,gas,SUV,1600.0,7.0,184.0,95.0,N/A,"1,848","4,533","1,699",2670.0,5.0,4.0,50.0,290.0,N/A,images\Exeed_Exceed_Lx_Luxury_87897\img_1.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_2.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_3.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_4.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_5.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_6.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_7.jpg; images\Exeed_Exceed_Lx_Luxury_87897\img_8.jpg
Exeed,Exeed Es,1850000,2026,Comfort,CVT,Electric,Sedan,1500.0,N/A,261.0,N/A,N/A,"1,978","4,945","1,485",3000.0,5.0,4.0,67.0,324.0,7.9,images\Exeed_Exeed_Es_Comfort_79243\img_1.png; images\Exeed_Exeed_Es_Comfort_79243\img_2.png; images\Exeed_Exeed_Es_Comfort_79243\img_3.png; images\Exeed_Exeed_Es_Comfort_79243\img_4.png; images\Exeed_Exeed_Es_Comfort_79243\img_5.png; images\Exeed_Exeed_Es_Comfort_79243\img_6.jpg; images\Exeed_Exeed_Es_Comfort_79243\img_7.png
Exeed,Exeed Es,2250000,2026,Flagship,CVT,Plug-in Hybrid,Sedan,1500.0,N/A,462.0,95.0,N/A,"1,978","4,945","1,485",3000.0,5.0,4.0,67.0,634.0,4.9,images\Exeed_Exeed_Es_Flagship_82533\img_1.png; images\Exeed_Exeed_Es_Flagship_82533\img_2.png; images\Exeed_Exeed_Es_Flagship_82533\img_3.png; images\Exeed_Exeed_Es_Flagship_82533\img_4.png; images\Exeed_Exeed_Es_Flagship_82533\img_5.jpg; images\Exeed_Exeed_Es_Flagship_82533\img_6.png; images\Exeed_Exeed_Es_Flagship_82533\img_7.png
Exeed,Exeed Rx,1980000,2025,RX  Automtic,DSG,gas,SUV,2000.0,7.0,261.0,N/A,N/A,"1,920","4,775","1,671",2800.0,5.0,4.0,N/A,385.0,N/A,images\Exeed_Exeed_Rx_RX__Automtic_85319\img_1.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_2.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_3.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_4.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_5.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_6.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_7.png; images\Exeed_Exeed_Rx_RX__Automtic_85319\img_8.png
Exeed,Exeed Rx,2380000,2025,Flagship,DSG,gas,SUV,2000.0,7.0,261.0,N/A,N/A,"1,920","4,775","1,671",2800.0,5.0,4.0,N/A,385.0,N/A,images\Exeed_Exeed_Rx_Flagship_88893\img_1.png; images\Exeed_Exeed_Rx_Flagship_88893\img_2.png; images\Exeed_Exeed_Rx_Flagship_88893\img_3.png; images\Exeed_Exeed_Rx_Flagship_88893\img_4.png; images\Exeed_Exeed_Rx_Flagship_88893\img_5.png; images\Exeed_Exeed_Rx_Flagship_88893\img_6.png; images\Exeed_Exeed_Rx_Flagship_88893\img_7.png; images\Exeed_Exeed_Rx_Flagship_88893\img_8.png
Exeed,Vx,2680000,2025,Luxury,automatic,gas,SUV,2000.0,8.0,261.0,95.0,N/A,"1,940","4,970","1,940",2900.0,7.0,4.0,65.0,385.0,N/A,images\Exeed_Vx_Luxury_92834\img_1.jpg; images\Exeed_Vx_Luxury_92834\img_2.jpg; images\Exeed_Vx_Luxury_92834\img_3.jpg; images\Exeed_Vx_Luxury_92834\img_4.jpg; images\Exeed_Vx_Luxury_92834\img_5.png; images\Exeed_Vx_Luxury_92834\img_6.png
Exeed,Vx,2980000,2025,flagship,automatic,gas,SUV,2000.0,8.0,261.0,95.0,N/A,"1,940","4,970","1,940",2900.0,7.0,4.0,65.0,385.0,N/A,images\Exeed_Vx_flagship_84276\img_1.png; images\Exeed_Vx_flagship_84276\img_2.jpg; images\Exeed_Vx_flagship_84276\img_3.jpg; images\Exeed_Vx_flagship_84276\img_4.png; images\Exeed_Vx_flagship_84276\img_5.jpg; images\Exeed_Vx_flagship_84276\img_6.jpg
Fiat,500X,1140000,2025,Cross,automatic,gas,SUV,1400.0,6.0,140.0,92.0,5.7,"1,796","4,269","1,608",N/A,5.0,4.0,48.0,230.0,12.3,images\Fiat_500X_Cross_87906\img_1.png; images\Fiat_500X_Cross_87906\img_2.jpg; images\Fiat_500X_Cross_87906\img_3.jpg; images\Fiat_500X_Cross_87906\img_4.jpg; images\Fiat_500X_Cross_87906\img_5.jpg; images\Fiat_500X_Cross_87906\img_6.png; images\Fiat_500X_Cross_87906\img_7.jpg
Fiat,500X,954900,2026,Cross,automatic,gas,SUV,1400.0,6.0,140.0,92.0,5.7,"1,796","4,269","1,608",N/A,5.0,4.0,48.0,230.0,12.3,images\Fiat_500X_Cross_91212\img_1.jpg; images\Fiat_500X_Cross_91212\img_2.jpg; images\Fiat_500X_Cross_91212\img_3.jpg; images\Fiat_500X_Cross_91212\img_4.png; images\Fiat_500X_Cross_91212\img_5.jpg; images\Fiat_500X_Cross_91212\img_6.jpg; images\Fiat_500X_Cross_91212\img_7.png; images\Fiat_500X_Cross_91212\img_8.jpg
Fiat,Tipo,694900,2025,Entry,manual,gas,Sedan,1400.0,6.0,95.0,92.0,5.7,"1,790","4,540","1,490",2636.0,5.0,4.0,45.0,127.0,11.5,images\Fiat_Tipo_Entry_96137\img_1.png; images\Fiat_Tipo_Entry_96137\img_2.png; images\Fiat_Tipo_Entry_96137\img_3.jpg; images\Fiat_Tipo_Entry_96137\img_4.jpg; images\Fiat_Tipo_Entry_96137\img_5.jpg; images\Fiat_Tipo_Entry_96137\img_6.jpg; images\Fiat_Tipo_Entry_96137\img_7.jpg
Fiat,Tipo,744900,2025,Entry‏ Plus,manual,gas,Sedan,1400.0,6.0,95.0,92.0,5.7,"1,790","4,540","1,490",2636.0,5.0,4.0,45.0,127.0,11.5,images\Fiat_Tipo_Entry‏_Plus_99418\img_1.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_2.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_3.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_4.png; images\Fiat_Tipo_Entry‏_Plus_99418\img_5.jpg; images\Fiat_Tipo_Entry‏_Plus_99418\img_6.png; images\Fiat_Tipo_Entry‏_Plus_99418\img_7.png
Fiat,Tipo,794900,2025,MID,manual,gas,Sedan,1400.0,6.0,95.0,92.0,5.7,"1,790","4,540","1,490",2636.0,5.0,4.0,45.0,127.0,11.5,images\Fiat_Tipo_MID_90694\img_1.png; images\Fiat_Tipo_MID_90694\img_2.png; images\Fiat_Tipo_MID_90694\img_3.jpg; images\Fiat_Tipo_MID_90694\img_4.jpg; images\Fiat_Tipo_MID_90694\img_5.jpg; images\Fiat_Tipo_MID_90694\img_6.jpg; images\Fiat_Tipo_MID_90694\img_7.png
Ford,Focus,1290000,2023,Trend 4d,automatic,gas,Sedan,1500.0,6.0,120.0,92.0,N/A,"1,825","4,647","1,471",N/A,5.0,3.0,N/A,151.0,N/A,images\Ford_Focus_Trend_4d_94752\img_1.png; images\Ford_Focus_Trend_4d_94752\img_2.jpg; images\Ford_Focus_Trend_4d_94752\img_3.jpg; images\Ford_Focus_Trend_4d_94752\img_4.jpg; images\Ford_Focus_Trend_4d_94752\img_5.jpg; images\Ford_Focus_Trend_4d_94752\img_6.jpg; images\Ford_Focus_Trend_4d_94752\img_7.jpg; images\Ford_Focus_Trend_4d_94752\img_8.jpg; images\Ford_Focus_Trend_4d_94752\img_9.png
Ford,Focus,1350000,2023,Connected 4d,automatic,gas,Sedan,1500.0,6.0,120.0,92.0,N/A,"1,825","4,647","1,471",N/A,5.0,3.0,N/A,151.0,N/A,images\Ford_Focus_Connected_4d_98595\img_1.png; images\Ford_Focus_Connected_4d_98595\img_2.jpg; images\Ford_Focus_Connected_4d_98595\img_3.jpg; images\Ford_Focus_Connected_4d_98595\img_4.jpg; images\Ford_Focus_Connected_4d_98595\img_5.jpg; images\Ford_Focus_Connected_4d_98595\img_6.png; images\Ford_Focus_Connected_4d_98595\img_7.jpg; images\Ford_Focus_Connected_4d_98595\img_8.jpg; images\Ford_Focus_Connected_4d_98595\img_9.jpg
