Brand,Model,Trim,Year,Price,Mileage,Color,Fuel Type,Body Shape,Transmission,Engine Capacity,Cylinder Count,Image Paths
Toyota,Corolla,1.6L Xli,2013,"850,000","335,000 KM",Silver,Petrol,,Automatic,"1,598",,images_yallamotor\toyota_corolla_2013_62823\img_1.jpg; images_yallamotor\toyota_corolla_2013_62823\img_2.jpg; images_yallamotor\toyota_corolla_2013_62823\img_3.jpg; images_yallamotor\toyota_corolla_2013_62823\img_4.jpg; images_yallamotor\toyota_corolla_2013_62823\img_5.jpg; images_yallamotor\toyota_corolla_2013_62823\img_6.jpg; images_yallamotor\toyota_corolla_2013_62823\img_7.jpg
Toyota,Corolla,1.6 S,2013,"750,000","245,000 KM",Gold,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2013_84390\img_1.jpg; images_yallamotor\toyota_corolla_2013_84390\img_2.jpg; images_yallamotor\toyota_corolla_2013_84390\img_3.jpg; images_yallamotor\toyota_corolla_2013_84390\img_4.jpg
Toyota,Corolla,1.6L Standard,2014,"650,000","135,000 KM",White,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2014_99896\img_1.jpeg
Toyota,Corolla,Base/Standard,2012,"720,000","240,000 KM",Black,Petrol,,Automatic,-,,images_yallamotor\toyota_corolla_2012_16486\img_1.jpeg; images_yallamotor\toyota_corolla_2012_16486\img_2.jpeg; images_yallamotor\toyota_corolla_2012_16486\img_3.jpeg; images_yallamotor\toyota_corolla_2012_16486\img_4.jpeg; images_yallamotor\toyota_corolla_2012_16486\img_5.jpeg; images_yallamotor\toyota_corolla_2012_16486\img_6.jpeg
Toyota,Corolla,Base/Standard,2012,"720,000","240,000 KM",Black,Petrol,,Automatic,-,,images_yallamotor\toyota_corolla_2012_36100\img_1.jpeg; images_yallamotor\toyota_corolla_2012_36100\img_2.jpeg; images_yallamotor\toyota_corolla_2012_36100\img_3.jpeg; images_yallamotor\toyota_corolla_2012_36100\img_4.jpeg; images_yallamotor\toyota_corolla_2012_36100\img_5.jpeg
Toyota,Corolla,1.8L,2013,"750,000","150,000 KM",White,Petrol,,Automatic,"1,800",,images_yallamotor\toyota_corolla_2013_53432\img_1.jpg; images_yallamotor\toyota_corolla_2013_53432\img_2.jpeg
Toyota,Corolla,1.6L Xli (Rb),2013,"600,000","390,000 KM",Gold,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2013_64561\img_1.jpg; images_yallamotor\toyota_corolla_2013_64561\img_2.jpg; images_yallamotor\toyota_corolla_2013_64561\img_3.jpg; images_yallamotor\toyota_corolla_2013_64561\img_4.jpg; images_yallamotor\toyota_corolla_2013_64561\img_5.jpg
Toyota,Corolla,1.6L Standard,2013,"930,000","93,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2013_80552\img_1.jpg; images_yallamotor\toyota_corolla_2013_80552\img_2.jpg; images_yallamotor\toyota_corolla_2013_80552\img_3.jpg; images_yallamotor\toyota_corolla_2013_80552\img_4.jpg; images_yallamotor\toyota_corolla_2013_80552\img_5.jpg; images_yallamotor\toyota_corolla_2013_80552\img_6.jpg; images_yallamotor\toyota_corolla_2013_80552\img_7.jpg; images_yallamotor\toyota_corolla_2013_80552\img_8.jpg; images_yallamotor\toyota_corolla_2013_80552\img_9.jpg; images_yallamotor\toyota_corolla_2013_80552\img_10.jpg; images_yallamotor\toyota_corolla_2013_80552\img_11.jpg; images_yallamotor\toyota_corolla_2013_80552\img_12.jpg; images_yallamotor\toyota_corolla_2013_80552\img_13.jpg
Toyota,Corolla,1.6L Comfort,2014,"825,000","98,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2014_50041\img_1.jpg; images_yallamotor\toyota_corolla_2014_50041\img_2.jpg; images_yallamotor\toyota_corolla_2014_50041\img_3.jpg; images_yallamotor\toyota_corolla_2014_50041\img_4.jpg; images_yallamotor\toyota_corolla_2014_50041\img_5.jpg
Toyota,Corolla,Base/Standard,2014,"630,000","200,000 KM",Blue,-,,Automatic,-,,images_yallamotor\toyota_corolla_2014_80688\img_1.jpg; images_yallamotor\toyota_corolla_2014_80688\img_2.jpg; images_yallamotor\toyota_corolla_2014_80688\img_3.jpg; images_yallamotor\toyota_corolla_2014_80688\img_4.jpg; images_yallamotor\toyota_corolla_2014_80688\img_5.jpg; images_yallamotor\toyota_corolla_2014_80688\img_6.jpg; images_yallamotor\toyota_corolla_2014_80688\img_7.jpg; images_yallamotor\toyota_corolla_2014_80688\img_8.jpg
Toyota,Corolla,Base/Standard,2014,"1,000,000","97,000 KM",Silver,Petrol,,-,-,,images_yallamotor\toyota_corolla_2014_17873\img_1.jpeg; images_yallamotor\toyota_corolla_2014_17873\img_2.jpeg; images_yallamotor\toyota_corolla_2014_17873\img_3.jpeg; images_yallamotor\toyota_corolla_2014_17873\img_4.jpeg
Toyota,Corolla,1.6L الجديد,2015,"860,000",0 KM,Black,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2015_13046\img_1.jpg; images_yallamotor\toyota_corolla_2015_13046\img_2.jpg; images_yallamotor\toyota_corolla_2015_13046\img_3.jpg; images_yallamotor\toyota_corolla_2015_13046\img_4.jpg; images_yallamotor\toyota_corolla_2015_13046\img_5.jpg
Toyota,Corolla,1.6L Smart,2016,"920,000","97,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2016_30297\img_1.jpg; images_yallamotor\toyota_corolla_2016_30297\img_2.jpg; images_yallamotor\toyota_corolla_2016_30297\img_3.jpg
Toyota,Corolla,1.6L Xli Executive Moonroof,2016,"650,000","60,000 KM",White,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2016_43379\img_1.jpeg
Toyota,Corolla,1.6L Xli (Rb),2017,"1,050,000","95,000 KM",Black,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2017_52059\img_1.jpg; images_yallamotor\toyota_corolla_2017_52059\img_2.jpg; images_yallamotor\toyota_corolla_2017_52059\img_3.jpg; images_yallamotor\toyota_corolla_2017_52059\img_4.jpg; images_yallamotor\toyota_corolla_2017_52059\img_5.jpg; images_yallamotor\toyota_corolla_2017_52059\img_6.jpg; images_yallamotor\toyota_corolla_2017_52059\img_7.jpg
Toyota,Corolla,1.6L Comfort Plus+,2017,"900,000","122,000 KM",Black,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2017_73137\img_1.jpeg
Toyota,Corolla,Base/Standard,2014,"950,000","97,000 KM",Silver,Petrol,,Automatic,-,,images_yallamotor\toyota_corolla_2014_81635\img_1.jpg; images_yallamotor\toyota_corolla_2014_81635\img_2.jpg; images_yallamotor\toyota_corolla_2014_81635\img_3.jpg; images_yallamotor\toyota_corolla_2014_81635\img_4.jpg; images_yallamotor\toyota_corolla_2014_81635\img_5.jpg
Toyota,Corolla,1.6L Gli,2015,"790,000","95,000 KM",White,Petrol,,Automatic,-,,images_yallamotor\toyota_corolla_2015_99869\img_1.jpeg; images_yallamotor\toyota_corolla_2015_99869\img_2.jpeg; images_yallamotor\toyota_corolla_2015_99869\img_3.jpeg; images_yallamotor\toyota_corolla_2015_99869\img_4.jpeg
Toyota,Corolla,1.6L Active,2015,"880,000","156,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2015_15458\img_1.jpg; images_yallamotor\toyota_corolla_2015_15458\img_2.jpg; images_yallamotor\toyota_corolla_2015_15458\img_3.jpg; images_yallamotor\toyota_corolla_2015_15458\img_4.jpg; images_yallamotor\toyota_corolla_2015_15458\img_5.jpg; images_yallamotor\toyota_corolla_2015_15458\img_6.jpg; images_yallamotor\toyota_corolla_2015_15458\img_7.jpg; images_yallamotor\toyota_corolla_2015_15458\img_8.jpg; images_yallamotor\toyota_corolla_2015_15458\img_9.jpg; images_yallamotor\toyota_corolla_2015_15458\img_10.jpg; images_yallamotor\toyota_corolla_2015_15458\img_11.jpg; images_yallamotor\toyota_corolla_2015_15458\img_12.jpg; images_yallamotor\toyota_corolla_2015_15458\img_13.jpg; images_yallamotor\toyota_corolla_2015_15458\img_14.jpg
Toyota,Corolla,1.6 Se,2015,"980,000","145,000 KM",Blue,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2015_51883\img_1.jpg; images_yallamotor\toyota_corolla_2015_51883\img_2.jpg; images_yallamotor\toyota_corolla_2015_51883\img_3.jpg; images_yallamotor\toyota_corolla_2015_51883\img_4.jpg; images_yallamotor\toyota_corolla_2015_51883\img_5.jpg; images_yallamotor\toyota_corolla_2015_51883\img_6.jpg; images_yallamotor\toyota_corolla_2015_51883\img_7.jpg; images_yallamotor\toyota_corolla_2015_51883\img_8.jpg
Toyota,Corolla,Base/Standard,2015,"650,000","190,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2015_75914\img_1.jpg; images_yallamotor\toyota_corolla_2015_75914\img_2.jpg; images_yallamotor\toyota_corolla_2015_75914\img_3.jpg; images_yallamotor\toyota_corolla_2015_75914\img_4.jpg
Toyota,Corolla,1.6L Gr,2018,"950,000","147,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2018_20174\img_1.jpeg; images_yallamotor\toyota_corolla_2018_20174\img_2.jpeg; images_yallamotor\toyota_corolla_2018_20174\img_3.jpeg; images_yallamotor\toyota_corolla_2018_20174\img_4.jpeg; images_yallamotor\toyota_corolla_2018_20174\img_5.jpeg; images_yallamotor\toyota_corolla_2018_20174\img_6.jpeg; images_yallamotor\toyota_corolla_2018_20174\img_7.jpeg
Toyota,Corolla,1.6L,2018,"1,150,000","42,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2018_43482\img_1.jpg; images_yallamotor\toyota_corolla_2018_43482\img_2.jpg; images_yallamotor\toyota_corolla_2018_43482\img_3.jpg; images_yallamotor\toyota_corolla_2018_43482\img_4.jpg; images_yallamotor\toyota_corolla_2018_43482\img_5.jpg; images_yallamotor\toyota_corolla_2018_43482\img_6.jpg
Toyota,Corolla,Base/Standard,2018,"970,000","160,000 KM",Gray,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2018_63406\img_1.jpeg; images_yallamotor\toyota_corolla_2018_63406\img_2.jpeg; images_yallamotor\toyota_corolla_2018_63406\img_3.jpeg; images_yallamotor\toyota_corolla_2018_63406\img_4.jpeg
Toyota,Corolla,Base/Standard,2018,"780,000","88,000 KM",Black,Petrol,,-,"1,600",,images_yallamotor\toyota_corolla_2018_79002\img_1.jpg; images_yallamotor\toyota_corolla_2018_79002\img_2.jpg; images_yallamotor\toyota_corolla_2018_79002\img_3.jpg
Toyota,Corolla,1.6L Active,2018,"880,000","140,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2018_92268\img_1.jpg; images_yallamotor\toyota_corolla_2018_92268\img_2.jpg
Toyota,Corolla,Base/Standard,2015,"650,000","190,000 KM",Silver,Petrol,,-,"1,600",,images_yallamotor\toyota_corolla_2015_4275\img_1.jpg; images_yallamotor\toyota_corolla_2015_4275\img_2.jpg; images_yallamotor\toyota_corolla_2015_4275\img_3.jpg; images_yallamotor\toyota_corolla_2015_4275\img_4.jpg
Toyota,Corolla,1.5L Gli,2015,"800,000","196,000 KM",Black,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2015_19017\img_1.jpg; images_yallamotor\toyota_corolla_2015_19017\img_2.jpg; images_yallamotor\toyota_corolla_2015_19017\img_3.jpg; images_yallamotor\toyota_corolla_2015_19017\img_4.jpg; images_yallamotor\toyota_corolla_2015_19017\img_5.jpg; images_yallamotor\toyota_corolla_2015_19017\img_6.jpg; images_yallamotor\toyota_corolla_2015_19017\img_7.jpg
Toyota,Corolla,1.6L Gr,2015,"780,000","160,000 KM",White,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2015_42007\img_1.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_2.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_3.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_4.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_5.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_6.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_7.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_8.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_9.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_10.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_11.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_12.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_13.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_14.jpeg; images_yallamotor\toyota_corolla_2015_42007\img_15.jpeg
Toyota,Corolla,1.6L Gr,2015,"750,000","179,999 KM",White,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2015_93972\img_1.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_2.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_3.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_4.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_5.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_6.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_7.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_8.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_9.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_10.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_11.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_12.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_13.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_14.jpeg; images_yallamotor\toyota_corolla_2015_93972\img_15.jpeg
Toyota,Corolla,1.6 Limited,2018,"880,000","140,000 KM",Black,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2018_37700\img_1.jpg; images_yallamotor\toyota_corolla_2018_37700\img_2.jpg
Toyota,Corolla,1.6L,2018,"1,000,000","30,000 KM",White,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2018_48693\img_1.jpg; images_yallamotor\toyota_corolla_2018_48693\img_2.jpg; images_yallamotor\toyota_corolla_2018_48693\img_3.jpg
Toyota,Corolla,1.6L Gr,2019,"1,100,000","163,000 KM",Burgundy,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2019_62189\img_1.jpg; images_yallamotor\toyota_corolla_2019_62189\img_2.jpg; images_yallamotor\toyota_corolla_2019_62189\img_3.jpg; images_yallamotor\toyota_corolla_2019_62189\img_4.jpg; images_yallamotor\toyota_corolla_2019_62189\img_5.jpg; images_yallamotor\toyota_corolla_2019_62189\img_6.jpg; images_yallamotor\toyota_corolla_2019_62189\img_7.jpg; images_yallamotor\toyota_corolla_2019_62189\img_8.jpg; images_yallamotor\toyota_corolla_2019_62189\img_9.jpg; images_yallamotor\toyota_corolla_2019_62189\img_10.jpg; images_yallamotor\toyota_corolla_2019_62189\img_11.jpg; images_yallamotor\toyota_corolla_2019_62189\img_12.jpg; images_yallamotor\toyota_corolla_2019_62189\img_13.jpg; images_yallamotor\toyota_corolla_2019_62189\img_14.jpg; images_yallamotor\toyota_corolla_2019_62189\img_15.jpg
Toyota,Corolla,1.6L Standard,2019,"1,050,000","105,000 KM",Red,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2019_3119\img_1.jpeg; images_yallamotor\toyota_corolla_2019_3119\img_2.jpeg; images_yallamotor\toyota_corolla_2019_3119\img_3.jpeg; images_yallamotor\toyota_corolla_2019_3119\img_4.jpeg; images_yallamotor\toyota_corolla_2019_3119\img_5.jpeg
Toyota,Corolla,1.6L Comfort,2019,"1,300,000","85,000 KM",White,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2019_20500\img_1.jpg; images_yallamotor\toyota_corolla_2019_20500\img_2.jpg; images_yallamotor\toyota_corolla_2019_20500\img_3.jpg; images_yallamotor\toyota_corolla_2019_20500\img_4.jpg
Toyota,Corolla,1.6L Active,2019,"1,200,000","17,699 KM",Other,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2019_86939\img_1.jpg; images_yallamotor\toyota_corolla_2019_86939\img_2.jpg; images_yallamotor\toyota_corolla_2019_86939\img_3.jpg; images_yallamotor\toyota_corolla_2019_86939\img_4.jpg; images_yallamotor\toyota_corolla_2019_86939\img_5.jpg; images_yallamotor\toyota_corolla_2019_86939\img_6.jpg; images_yallamotor\toyota_corolla_2019_86939\img_7.jpg
Toyota,Corolla,1.6L Gr,2019,"970,000","103,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2019_8038\img_1.jpeg; images_yallamotor\toyota_corolla_2019_8038\img_2.jpeg; images_yallamotor\toyota_corolla_2019_8038\img_3.jpeg; images_yallamotor\toyota_corolla_2019_8038\img_4.jpeg
Toyota,Corolla,Base/Standard,2019,"975,000","102,000 KM",Black,Petrol,,Automatic,"1,600",,images_yallamotor\toyota_corolla_2019_24184\img_1.jpeg; images_yallamotor\toyota_corolla_2019_24184\img_2.jpeg; images_yallamotor\toyota_corolla_2019_24184\img_3.jpeg; images_yallamotor\toyota_corolla_2019_24184\img_4.jpeg; images_yallamotor\toyota_corolla_2019_24184\img_5.jpeg
Toyota,Corolla,1.2L,2019,"1,150,000","120,000 KM",Red,Petrol,,Automatic,"1,200",,images_yallamotor\toyota_corolla_2019_54637\img_1.jpg; images_yallamotor\toyota_corolla_2019_54637\img_2.jpg
Toyota,Corolla,Base/Standard,2019,"960,000","85,000 KM",Gray,Petrol,,-,"1,600",,images_yallamotor\toyota_corolla_2019_95841\img_1.jpg; images_yallamotor\toyota_corolla_2019_95841\img_2.jpg; images_yallamotor\toyota_corolla_2019_95841\img_3.jpg; images_yallamotor\toyota_corolla_2019_95841\img_4.jpg
Toyota,Corolla,1.6L Comfort,2019,"1,180,000","47,300 KM",White,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2019_10782\img_1.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_2.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_3.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_4.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_5.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_6.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_7.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_8.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_9.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_10.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_11.jpeg; images_yallamotor\toyota_corolla_2019_10782\img_12.jpeg
Toyota,Corolla,1.6L Standard,2019,"875,000","230,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2019_42496\img_1.jpg; images_yallamotor\toyota_corolla_2019_42496\img_2.jpg; images_yallamotor\toyota_corolla_2019_42496\img_3.jpg; images_yallamotor\toyota_corolla_2019_42496\img_4.jpg; images_yallamotor\toyota_corolla_2019_42496\img_5.jpg; images_yallamotor\toyota_corolla_2019_42496\img_6.jpg; images_yallamotor\toyota_corolla_2019_42496\img_7.jpg
Toyota,Corolla,1.6L Smart W/ Sunroof,2020,"1,300,000","106,000 KM",Black,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2020_63994\img_1.png; images_yallamotor\toyota_corolla_2020_63994\img_2.png; images_yallamotor\toyota_corolla_2020_63994\img_3.png; images_yallamotor\toyota_corolla_2020_63994\img_4.png; images_yallamotor\toyota_corolla_2020_63994\img_5.png
Toyota,Corolla,1.6L Active M/T,2020,"1,290,000","95,000 KM",Silver,Petrol,,automatic,"1,600",,images_yallamotor\toyota_corolla_2020_83285\img_1.jpg; images_yallamotor\toyota_corolla_2020_83285\img_2.jpg; images_yallamotor\toyota_corolla_2020_83285\img_3.jpg; images_yallamotor\toyota_corolla_2020_83285\img_4.jpg
Toyota,Corolla,1.6L Comfort,2021,"1,250,000","51,000 KM",Blue,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2021_39389\img_1.jpg; images_yallamotor\toyota_corolla_2021_39389\img_2.jpg; images_yallamotor\toyota_corolla_2021_39389\img_3.jpg; images_yallamotor\toyota_corolla_2021_39389\img_4.jpg; images_yallamotor\toyota_corolla_2021_39389\img_5.jpg; images_yallamotor\toyota_corolla_2021_39389\img_6.jpg
Toyota,Corolla,1.6L Comfort Plus+,2021,"1,270,000","81,000 KM",Turqoise,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2021_60012\img_1.jpg; images_yallamotor\toyota_corolla_2021_60012\img_2.jpg; images_yallamotor\toyota_corolla_2021_60012\img_3.jpg
Toyota,Corolla,1.2L,2021,"975,000","39,000 KM",Silver,Petrol,,Automatic,"1,200",,images_yallamotor\toyota_corolla_2021_85043\img_1.jpg; images_yallamotor\toyota_corolla_2021_85043\img_2.jpg; images_yallamotor\toyota_corolla_2021_85043\img_3.jpg; images_yallamotor\toyota_corolla_2021_85043\img_4.jpg; images_yallamotor\toyota_corolla_2021_85043\img_5.jpg; images_yallamotor\toyota_corolla_2021_85043\img_6.jpg; images_yallamotor\toyota_corolla_2021_85043\img_7.jpg
Toyota,Corolla,1.6L Active,2021,"1,470,000","74,000 KM",Silver,Petrol,,cvt,"1,600",,images_yallamotor\toyota_corolla_2021_6617\img_1.jpg
Toyota,Corolla,1.6L Xli M/T,2020,"950,000","135,000 KM",Gray,Petrol,,Manual,"1,598",,images_yallamotor\toyota_corolla_2020_37148\img_1.jpg; images_yallamotor\toyota_corolla_2020_37148\img_2.jpg; images_yallamotor\toyota_corolla_2020_37148\img_3.jpg; images_yallamotor\toyota_corolla_2020_37148\img_4.jpg; images_yallamotor\toyota_corolla_2020_37148\img_5.jpg
Toyota,Corolla,Base/Standard,2020,"875,000","180,000 KM",Silver,Petrol,,-,"1,600",,images_yallamotor\toyota_corolla_2020_54910\img_1.jpg; images_yallamotor\toyota_corolla_2020_54910\img_2.jpg; images_yallamotor\toyota_corolla_2020_54910\img_3.jpg; images_yallamotor\toyota_corolla_2020_54910\img_4.jpg
Toyota,Corolla,1.6L Comfort,2020,"1,275,000","12,600 KM",Silver,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2020_69146\img_1.jpg; images_yallamotor\toyota_corolla_2020_69146\img_2.jpg; images_yallamotor\toyota_corolla_2020_69146\img_3.jpg; images_yallamotor\toyota_corolla_2020_69146\img_4.jpg; images_yallamotor\toyota_corolla_2020_69146\img_5.jpg; images_yallamotor\toyota_corolla_2020_69146\img_6.jpg
Toyota,Corolla,1.6L Active M/T,2021,"1,150,000","62,000 KM",Silver,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2021_88782\img_1.jpeg; images_yallamotor\toyota_corolla_2021_88782\img_2.jpeg; images_yallamotor\toyota_corolla_2021_88782\img_3.jpeg; images_yallamotor\toyota_corolla_2021_88782\img_4.jpeg; images_yallamotor\toyota_corolla_2021_88782\img_5.jpeg
Toyota,Corolla,1.6L Active Plus+,2021,"1,225,000","76,000 KM",Silver,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2021_5576\img_1.jpeg; images_yallamotor\toyota_corolla_2021_5576\img_2.jpeg; images_yallamotor\toyota_corolla_2021_5576\img_3.jpeg
Toyota,Corolla,1.6L Xli Executive Moonroof,2020,"1,200,000","116,000 KM",Red,Petrol,,CVT,"1,600",,images_yallamotor\toyota_corolla_2020_8089\img_1.jpeg; images_yallamotor\toyota_corolla_2020_8089\img_2.jpeg; images_yallamotor\toyota_corolla_2020_8089\img_3.jpeg; images_yallamotor\toyota_corolla_2020_8089\img_4.jpeg; images_yallamotor\toyota_corolla_2020_8089\img_5.jpeg; images_yallamotor\toyota_corolla_2020_8089\img_6.jpeg
