Car Title,Brand,Model,Price,Year,Trim,Transmission,Fuel Type,Body Type,Power,Speeds,Horsepower,Fuel,Consumption,Width,Length,Height,Wheel Base,Seats,Number of Cylinders,Fuel Tank Capacity,Torque,Acceleration,Image Paths,URL
Smart 1 2025 A/T / Premium New Cash or Installment,Smart,Smart 1,"1,990,000 EGP",2025,Premium,automatic,Electric,SUV,N/A,N/A,272,N/A,N/A,"1,822","4,270","1,636",2750,5,N/A,N/A,384,7.6,images\Smart_Smart_1_Premium_84696\img_1.jpg; images\Smart_Smart_1_Premium_84696\img_2.png; images\Smart_Smart_1_Premium_84696\img_3.jpg; images\Smart_Smart_1_Premium_84696\img_4.jpg; images\Smart_Smart_1_Premium_84696\img_5.jpg; images\Smart_Smart_1_Premium_84696\img_6.jpg; images\Smart_Smart_1_Premium_84696\img_7.jpg; images\Smart_Smart_1_Premium_84696\img_8.jpg,https://eg.hatla2ee.com/en/new-car/smart/smart-1/50343
Smart 1 2025 A/T / BRABUS New Cash or Installment,Smart,Smart 1,"2,140,000 EGP",2025,BRABUS,automatic,Electric,SUV,N/A,N/A,428,N/A,N/A,"1,822","4,300","1,636",2750,5,N/A,N/A,584,3.9,images\Smart_Smart_1_BRABUS_88097\img_1.jpg; images\Smart_Smart_1_BRABUS_88097\img_2.jpg; images\Smart_Smart_1_BRABUS_88097\img_3.jpg; images\Smart_Smart_1_BRABUS_88097\img_4.jpg; images\Smart_Smart_1_BRABUS_88097\img_5.jpg; images\Smart_Smart_1_BRABUS_88097\img_6.jpg; images\Smart_Smart_1_BRABUS_88097\img_7.png; images\Smart_Smart_1_BRABUS_88097\img_8.jpg,https://eg.hatla2ee.com/en/new-car/smart/smart-1/50344
Smart 3 2025 A/T / Pro+ New Cash or Installment,Smart,Smart 3,"1,990,000 EGP",2025,Pro,automatic,gas,SUV,N/A,N/A,272,N/A,N/A,"1,844","4,400","1,556",2785,5,N/A,N/A,343,5.8,images\Smart_Smart_3_Pro_91823\img_1.jpg; images\Smart_Smart_3_Pro_91823\img_2.jpg; images\Smart_Smart_3_Pro_91823\img_3.png; images\Smart_Smart_3_Pro_91823\img_4.jpg; images\Smart_Smart_3_Pro_91823\img_5.jpg; images\Smart_Smart_3_Pro_91823\img_6.jpg; images\Smart_Smart_3_Pro_91823\img_7.png; images\Smart_Smart_3_Pro_91823\img_8.jpg; images\Smart_Smart_3_Pro_91823\img_9.jpg,https://eg.hatla2ee.com/en/new-car/smart/smart-3/50346
Smart 3 2025 A/T / Premium New Cash or Installment,Smart,Smart 3,"2,190,000 EGP",2025,Premium,automatic,gas,SUV,N/A,N/A,272,N/A,N/A,"1,844","4,400","1,556",2785,5,N/A,N/A,343,5.8,images\Smart_Smart_3_Premium_95096\img_1.jpg; images\Smart_Smart_3_Premium_95096\img_2.jpg; images\Smart_Smart_3_Premium_95096\img_3.jpg; images\Smart_Smart_3_Premium_95096\img_4.jpg; images\Smart_Smart_3_Premium_95096\img_5.jpg; images\Smart_Smart_3_Premium_95096\img_6.png; images\Smart_Smart_3_Premium_95096\img_7.png; images\Smart_Smart_3_Premium_95096\img_8.jpg; images\Smart_Smart_3_Premium_95096\img_9.jpg,https://eg.hatla2ee.com/en/new-car/smart/smart-3/50347
Smart 3 2025 A/T / BRABUS New Cash or Installment,Smart,Smart 3,"2,390,000 EGP",2025,BRABUS,automatic,gas,SUV,N/A,N/A,428,N/A,N/A,"1,844","4,400","1,556",2785,5,N/A,N/A,543,3.7,images\Smart_Smart_3_BRABUS_88023\img_1.jpg; images\Smart_Smart_3_BRABUS_88023\img_2.jpg; images\Smart_Smart_3_BRABUS_88023\img_3.jpg; images\Smart_Smart_3_BRABUS_88023\img_4.jpg; images\Smart_Smart_3_BRABUS_88023\img_5.png; images\Smart_Smart_3_BRABUS_88023\img_6.jpg; images\Smart_Smart_3_BRABUS_88023\img_7.jpg; images\Smart_Smart_3_BRABUS_88023\img_8.jpg; images\Smart_Smart_3_BRABUS_88023\img_9.jpg; images\Smart_Smart_3_BRABUS_88023\img_10.png,https://eg.hatla2ee.com/en/new-car/smart/smart-3/50348
Soueast DX5 2024 A/T / Top Line New Cash or Installment,Soueast,Dx5,"900,000 EGP",2024,Top Line,CVT,gas,SUV,1500,8,156,92,N/A,"1,840","4,406","1,680",2615,5,4,45,225,N/A,images\Soueast_Dx5_Top_Line_92135\img_1.jpg; images\Soueast_Dx5_Top_Line_92135\img_2.png; images\Soueast_Dx5_Top_Line_92135\img_3.jpg; images\Soueast_Dx5_Top_Line_92135\img_4.png; images\Soueast_Dx5_Top_Line_92135\img_5.png; images\Soueast_Dx5_Top_Line_92135\img_6.png; images\Soueast_Dx5_Top_Line_92135\img_7.jpg,https://eg.hatla2ee.com/en/new-car/soueast/DX5/45262
Soueast DX7 NOVA 2024 A/T / Highline New Cash or Installment,Soueast,Dx7 Nova,"989,900 EGP",2024,Highline,DSG,gas,SUV,1500,7,197,92,N/A,"1,905","4,570","1,720",N/A,5,4,55,285,N/A,images\Soueast_Dx7_Nova_Highline_95960\img_1.jpg; images\Soueast_Dx7_Nova_Highline_95960\img_2.png; images\Soueast_Dx7_Nova_Highline_95960\img_3.jpg; images\Soueast_Dx7_Nova_Highline_95960\img_4.jpg; images\Soueast_Dx7_Nova_Highline_95960\img_5.jpg,https://eg.hatla2ee.com/en/new-car/soueast/DX7-NOVA/46340
Soueast DX8S Coupe 2024 A/T / Active New Cash or Installment,Soueast,Dx8S Coupe,"1,199,000 EGP",2024,Active,DSG,gas,SUV,1500,6,156,92,N/A,"1,900","4,749","1,720",2745,7,4,57,230,N/A,images\Soueast_Dx8S_Coupe_Active_98289\img_1.jpg; images\Soueast_Dx8S_Coupe_Active_98289\img_2.jpg; images\Soueast_Dx8S_Coupe_Active_98289\img_3.jpg; images\Soueast_Dx8S_Coupe_Active_98289\img_4.jpg; images\Soueast_Dx8S_Coupe_Active_98289\img_5.jpg; images\Soueast_Dx8S_Coupe_Active_98289\img_6.jpg,https://eg.hatla2ee.com/en/new-car/soueast/DX8S-Coupe/45791
Soueast S 05 2026 A/T / Highline New Cash or Installment,Soueast,S+05,"949,000 EGP",2026,Highline,DSG,gas,SUV,1500,6,156,95,N/A,"1,841","4,397","1,654",2601,5,4,45,230,N/A,images\Soueast_S+05_Highline_794\img_1.png; images\Soueast_S+05_Highline_794\img_2.png; images\Soueast_S+05_Highline_794\img_3.png; images\Soueast_S+05_Highline_794\img_4.png; images\Soueast_S+05_Highline_794\img_5.png; images\Soueast_S+05_Highline_794\img_6.png; images\Soueast_S+05_Highline_794\img_7.png; images\Soueast_S+05_Highline_794\img_8.png; images\Soueast_S+05_Highline_794\img_9.png; images\Soueast_S+05_Highline_794\img_10.png; images\Soueast_S+05_Highline_794\img_11.png,https://eg.hatla2ee.com/en/new-car/soueast/S+05/50785
Soueast S 06 2026 A/T / Smart New Cash or Installment,Soueast,S+06,"1,149,000 EGP",2026,Smart,DSG,gas,SUV,1500,6,156,95,N/A,"1,910","4,616","1,685",2720,5,4,57,230,N/A,images\Soueast_S+06_Smart_91776\img_1.png; images\Soueast_S+06_Smart_91776\img_2.png; images\Soueast_S+06_Smart_91776\img_3.png; images\Soueast_S+06_Smart_91776\img_4.png; images\Soueast_S+06_Smart_91776\img_5.png; images\Soueast_S+06_Smart_91776\img_6.png; images\Soueast_S+06_Smart_91776\img_7.png; images\Soueast_S+06_Smart_91776\img_8.png; images\Soueast_S+06_Smart_91776\img_9.png,https://eg.hatla2ee.com/en/new-car/soueast/S+06/50786
Soueast S 06 2026 A/T / Highline New Cash or Installment,Soueast,S+06,"1,249,000 EGP",2026,Highline,DSG,gas,SUV,1500,6,156,95,N/A,"1,910","4,616","1,690",2720,5,4,57,230,N/A,images\Soueast_S+06_Highline_96102\img_1.png; images\Soueast_S+06_Highline_96102\img_2.png; images\Soueast_S+06_Highline_96102\img_3.png; images\Soueast_S+06_Highline_96102\img_4.png; images\Soueast_S+06_Highline_96102\img_5.png; images\Soueast_S+06_Highline_96102\img_6.png; images\Soueast_S+06_Highline_96102\img_7.png; images\Soueast_S+06_Highline_96102\img_8.png; images\Soueast_S+06_Highline_96102\img_9.png,https://eg.hatla2ee.com/en/new-car/soueast/S+06/50787
Soueast S 06 2026 A/T / Premium New Cash or Installment,Soueast,S+06,"1,384,000 EGP",2026,Premium,DSG,gas,SUV,1600,7,197,95,N/A,"1,910","4,616","1,685",2720,5,4,57,290,N/A,images\Soueast_S+06_Premium_99769\img_1.png; images\Soueast_S+06_Premium_99769\img_2.png; images\Soueast_S+06_Premium_99769\img_3.png; images\Soueast_S+06_Premium_99769\img_4.png; images\Soueast_S+06_Premium_99769\img_5.png; images\Soueast_S+06_Premium_99769\img_6.png; images\Soueast_S+06_Premium_99769\img_7.png; images\Soueast_S+06_Premium_99769\img_8.png; images\Soueast_S+06_Premium_99769\img_9.png,https://eg.hatla2ee.com/en/new-car/soueast/S+06/50788
Soueast S 07 2026 A/T / Highline New Cash or Installment,Soueast,S+07,"1,259,000 EGP",2026,Highline,DSG,gas,SUV,1500,6,156,95,8,"1,900","4,724","1,720",2720,7,4,57,230,N/A,images\Soueast_S+07_Highline_3526\img_1.png; images\Soueast_S+07_Highline_3526\img_2.png; images\Soueast_S+07_Highline_3526\img_3.png; images\Soueast_S+07_Highline_3526\img_4.png; images\Soueast_S+07_Highline_3526\img_5.png; images\Soueast_S+07_Highline_3526\img_6.png; images\Soueast_S+07_Highline_3526\img_7.png,https://eg.hatla2ee.com/en/new-car/soueast/S+07/50789
Soueast S 07 2026 A/T / Premium New Cash or Installment,Soueast,S+07,"1,399,000 EGP",2026,Premium,DSG,gas,SUV,1600,7,197,95,8,"1,900","4,724","1,720",2720,7,4,57,290,N/A,images\Soueast_S+07_Premium_6980\img_1.png; images\Soueast_S+07_Premium_6980\img_2.png; images\Soueast_S+07_Premium_6980\img_3.png; images\Soueast_S+07_Premium_6980\img_4.png; images\Soueast_S+07_Premium_6980\img_5.png; images\Soueast_S+07_Premium_6980\img_6.png; images\Soueast_S+07_Premium_6980\img_7.png; images\Soueast_S+07_Premium_6980\img_8.png,https://eg.hatla2ee.com/en/new-car/soueast/S+07/50790
Soueast S 09 2026 A/T / Premium New Cash or Installment,Soueast,S+09,"1,499,000 EGP",2026,Premium,DSG,gas,SUV,1600,7,197,95,8.2,"1,925","4,858","1,780",2850,7,4,57,290,N/A,images\Soueast_S+09_Premium_93573\img_1.png; images\Soueast_S+09_Premium_93573\img_2.png; images\Soueast_S+09_Premium_93573\img_3.png; images\Soueast_S+09_Premium_93573\img_4.png; images\Soueast_S+09_Premium_93573\img_5.png; images\Soueast_S+09_Premium_93573\img_6.png; images\Soueast_S+09_Premium_93573\img_7.png; images\Soueast_S+09_Premium_93573\img_8.png,https://eg.hatla2ee.com/en/new-car/soueast/S+09/50791
Subaru XV Crosstrek 2024 Automtic New Cash or Installment,Subaru,Xv Crosstrek,"2,300,000 EGP",2024,Automtic,CVT,gas,4x4,2000,N/A,156,92,N/A,0,N/A,N/A,N/A,5,4,63,196,10.5,images\Subaru_Xv_Crosstrek_Automtic_97098\img_1.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_2.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_3.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_4.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_5.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_6.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_7.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_8.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_9.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_10.jpg; images\Subaru_Xv_Crosstrek_Automtic_97098\img_11.jpg,https://eg.hatla2ee.com/en/new-car/subaru/XV-Crosstrek/46139
Subaru Forester 2024 Automtic New Cash or Installment,Subaru,Foreste,"2,775,000 EGP",2024,r  Automtic,CVT,gas,4x4,2000,N/A,156,92,N/A,0,N/A,N/A,N/A,5,4,63,196,10.3,images\Subaru_Foreste_r__Automtic_1115\img_1.jpg; images\Subaru_Foreste_r__Automtic_1115\img_2.jpg; images\Subaru_Foreste_r__Automtic_1115\img_3.jpg; images\Subaru_Foreste_r__Automtic_1115\img_4.png; images\Subaru_Foreste_r__Automtic_1115\img_5.jpg; images\Subaru_Foreste_r__Automtic_1115\img_6.jpg; images\Subaru_Foreste_r__Automtic_1115\img_7.jpg; images\Subaru_Foreste_r__Automtic_1115\img_8.jpg; images\Subaru_Foreste_r__Automtic_1115\img_9.jpg; images\Subaru_Foreste_r__Automtic_1115\img_10.jpg; images\Subaru_Foreste_r__Automtic_1115\img_11.jpg; images\Subaru_Foreste_r__Automtic_1115\img_12.jpg,https://eg.hatla2ee.com/en/new-car/subaru/foreste/46758
Suzuki Fronx 2024 A/T / GL New Cash or Installment,Suzuki,Fronx,"1,350,000 EGP",2024,GL,manual,gas,SUV,1500,5,103,92,N/A,"1,765","3,995","1,550",2520,5,4,37,138,N/A,images\Suzuki_Fronx_GL_5104\img_1.jpg; images\Suzuki_Fronx_GL_5104\img_2.jpg; images\Suzuki_Fronx_GL_5104\img_3.png; images\Suzuki_Fronx_GL_5104\img_4.jpg; images\Suzuki_Fronx_GL_5104\img_5.png; images\Suzuki_Fronx_GL_5104\img_6.jpg; images\Suzuki_Fronx_GL_5104\img_7.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/Fronx/44944
Suzuki Fronx 2024 A/T / GLX New Cash or Installment,Suzuki,Fronx,"1,450,000 EGP",2024,GLX,automatic,gas,SUV,1500,4,103,92,N/A,"1,765","3,995","1,550",2520,5,4,37,N/A,N/A,images\Suzuki_Fronx_GLX_8224\img_1.png; images\Suzuki_Fronx_GLX_8224\img_2.jpg; images\Suzuki_Fronx_GLX_8224\img_3.jpg; images\Suzuki_Fronx_GLX_8224\img_4.jpg; images\Suzuki_Fronx_GLX_8224\img_5.jpg; images\Suzuki_Fronx_GLX_8224\img_6.png; images\Suzuki_Fronx_GLX_8224\img_7.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/Fronx/44947
Suzuki Fronx 2024 A/T / GLX 2 Tone New Cash or Installment,Suzuki,Fronx,"1,500,000 EGP",2024,GLX 2 Tone,automatic,gas,SUV,1500,4,103,92,N/A,"1,765","3,995","1,550",2520,5,4,37,N/A,N/A,images\Suzuki_Fronx_GLX_2_Tone_99068\img_1.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_2.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_3.png; images\Suzuki_Fronx_GLX_2_Tone_99068\img_4.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_5.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_6.jpg; images\Suzuki_Fronx_GLX_2_Tone_99068\img_7.png,https://eg.hatla2ee.com/en/new-car/suzuki/Fronx/44950
Suzuki Fronx 2024 A/T / GL / 2 tone New Cash or Installment,Suzuki,Fronx,"1,400,000 EGP",2024,2 tone,manual,gas,SUV,1500,5,103,92,N/A,"1,765","3,995","1,550",2520,5,4,37,138,N/A,images\Suzuki_Fronx_2_tone_4290\img_1.png; images\Suzuki_Fronx_2_tone_4290\img_2.jpg; images\Suzuki_Fronx_2_tone_4290\img_3.jpg; images\Suzuki_Fronx_2_tone_4290\img_4.jpg; images\Suzuki_Fronx_2_tone_4290\img_5.png; images\Suzuki_Fronx_2_tone_4290\img_6.jpg; images\Suzuki_Fronx_2_tone_4290\img_7.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/Fronx/47270
Suzuki Grand vitara 2024 A/T / GLX New Cash or Installment,Suzuki,Grand Vitara,"1,750,000 EGP",2024,GLX,automatic,gas,SUV,1500,4,103,92,N/A,"1,795","4,345","1,645",2600,5,4,45,138,N/A,images\Suzuki_Grand_Vitara_GLX_7836\img_1.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_2.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_3.png; images\Suzuki_Grand_Vitara_GLX_7836\img_4.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_5.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_6.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_7.jpg; images\Suzuki_Grand_Vitara_GLX_7836\img_8.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/Grand-vitara/44940
Suzuki Grand vitara 2024 A/T / GLX 2 Tone New Cash or Installment,Suzuki,Grand Vitara,"1,800,000 EGP",2024,GLX 2 Tone,automatic,gas,SUV,1500,4,103,92,N/A,"1,795","4,345","1,645",2600,5,4,45,138,N/A,images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_1.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_2.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_3.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_4.png; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_5.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_6.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_7.jpg; images\Suzuki_Grand_Vitara_GLX_2_Tone_11030\img_8.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/Grand-vitara/44941
Suzuki S Presso 2024 Automtic New Cash or Installment,Suzuki,S Presso,"549,900 EGP",2024,Automtic,automatic,gas,Hatchback,1000,5,67,92,4.6,"1,520","3,565","1,549",2380,4,3,27,90,14.3,images\Suzuki_S_Presso_Automtic_14861\img_1.jpg; images\Suzuki_S_Presso_Automtic_14861\img_2.jpg; images\Suzuki_S_Presso_Automtic_14861\img_3.jpg; images\Suzuki_S_Presso_Automtic_14861\img_4.jpg; images\Suzuki_S_Presso_Automtic_14861\img_5.jpg; images\Suzuki_S_Presso_Automtic_14861\img_6.jpg; images\Suzuki_S_Presso_Automtic_14861\img_7.jpg; images\Suzuki_S_Presso_Automtic_14861\img_8.jpg; images\Suzuki_S_Presso_Automtic_14861\img_9.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/S-Presso/47284
Suzuki Ciaz 2024 A/T / GL New Cash or Installment,Suzuki,Ciaz,"809,900 EGP",2024,GL,automatic,gas,Sedan,1500,4,104,92,N/A,"1,730","4,490","1,475",2650,5,4,42,138,12,images\Suzuki_Ciaz_GL_1838\img_1.jpg; images\Suzuki_Ciaz_GL_1838\img_2.jpg; images\Suzuki_Ciaz_GL_1838\img_3.jpg; images\Suzuki_Ciaz_GL_1838\img_4.jpg; images\Suzuki_Ciaz_GL_1838\img_5.jpg; images\Suzuki_Ciaz_GL_1838\img_6.jpg; images\Suzuki_Ciaz_GL_1838\img_7.jpg; images\Suzuki_Ciaz_GL_1838\img_8.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/ciaz/47272
Suzuki Ciaz 2024 A/T / GLX New Cash or Installment,Suzuki,Ciaz,"874,900 EGP",2024,GLX,automatic,gas,Sedan,1500,4,104,92,N/A,"1,730","4,490","1,475",2650,5,4,42,138,12,images\Suzuki_Ciaz_GLX_5570\img_1.jpg; images\Suzuki_Ciaz_GLX_5570\img_2.jpg; images\Suzuki_Ciaz_GLX_5570\img_3.jpg; images\Suzuki_Ciaz_GLX_5570\img_4.jpg; images\Suzuki_Ciaz_GLX_5570\img_5.jpg; images\Suzuki_Ciaz_GLX_5570\img_6.jpg; images\Suzuki_Ciaz_GLX_5570\img_7.jpg; images\Suzuki_Ciaz_GLX_5570\img_8.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/ciaz/47273
Suzuki Ciaz 2024 A/T / GLX B/L Roof New Cash or Installment,Suzuki,Ciaz,"899,900 EGP",2024,L Roof,automatic,gas,Sedan,1500,4,104,92,N/A,"1,730","4,490","1,475",2650,5,4,42,138,12,images\Suzuki_Ciaz_L_Roof_9108\img_1.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_2.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_3.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_4.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_5.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_6.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_7.jpg; images\Suzuki_Ciaz_L_Roof_9108\img_8.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/ciaz/47275
Suzuki Ertiga 2024 A/T / GLX New Cash or Installment,Suzuki,Ertiga,"1,024,900 EGP",2024,GLX,automatic,gas,MiniVans,1500,4,104,92,6.6,"1,695","4,265","1,685",2740,7,4,45,138,13.5,images\Suzuki_Ertiga_GLX_12442\img_1.jpg; images\Suzuki_Ertiga_GLX_12442\img_2.jpg; images\Suzuki_Ertiga_GLX_12442\img_3.jpg; images\Suzuki_Ertiga_GLX_12442\img_4.jpg; images\Suzuki_Ertiga_GLX_12442\img_5.jpg; images\Suzuki_Ertiga_GLX_12442\img_6.jpg; images\Suzuki_Ertiga_GLX_12442\img_7.jpg; images\Suzuki_Ertiga_GLX_12442\img_8.png; images\Suzuki_Ertiga_GLX_12442\img_9.jpg; images\Suzuki_Ertiga_GLX_12442\img_10.jpg; images\Suzuki_Ertiga_GLX_12442\img_11.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/ertiga/47281
Suzuki Swift Dzire 2024 A/T / GLX Screen New Cash or Installment,Suzuki,Swift Dzire,"669,000 EGP",2024,GLX Screen,automatic,gas,Sedan,1200,5,85,92,5.5,"1,730","3,990","1,510",2540,5,4,37,113,13.2,images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_1.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_2.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_3.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_4.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_5.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_6.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_7.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_8.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_9.jpg; images\Suzuki_Swift_Dzire_GLX_Screen_16328\img_10.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/swift-dzire/47278
Suzuki Swift Dzire 2025 A/T / GLX New Cash or Installment,Suzuki,Swift Dzire,"829,900 EGP",2025,GLX,CVT,gas,Sedan,1200,N/A,80,92,N/A,"1,735","3,995","1,525",2450,4,3,N/A,111,N/A,images\Suzuki_Swift_Dzire_GLX_7851\img_1.png; images\Suzuki_Swift_Dzire_GLX_7851\img_2.png; images\Suzuki_Swift_Dzire_GLX_7851\img_3.png; images\Suzuki_Swift_Dzire_GLX_7851\img_4.png; images\Suzuki_Swift_Dzire_GLX_7851\img_5.png; images\Suzuki_Swift_Dzire_GLX_7851\img_6.png; images\Suzuki_Swift_Dzire_GLX_7851\img_7.png; images\Suzuki_Swift_Dzire_GLX_7851\img_8.png; images\Suzuki_Swift_Dzire_GLX_7851\img_9.png,https://eg.hatla2ee.com/en/new-car/suzuki/swift-dzire/50708
Suzuki Swift 2025 A/T / GLX New Cash or Installment,Suzuki,Swift,"849,900 EGP",2025,GLX,CVT,gas,Hatchback,1200,N/A,81,95,3.8,"1,735","3,860","1,520",2450,5,3,37,111,N/A,images\Suzuki_Swift_GLX_12182\img_1.jpg; images\Suzuki_Swift_GLX_12182\img_2.jpg; images\Suzuki_Swift_GLX_12182\img_3.jpg; images\Suzuki_Swift_GLX_12182\img_4.jpg; images\Suzuki_Swift_GLX_12182\img_5.jpg; images\Suzuki_Swift_GLX_12182\img_6.jpg; images\Suzuki_Swift_GLX_12182\img_7.jpg; images\Suzuki_Swift_GLX_12182\img_8.jpg; images\Suzuki_Swift_GLX_12182\img_9.jpg; images\Suzuki_Swift_GLX_12182\img_10.jpg,https://eg.hatla2ee.com/en/new-car/suzuki/swift/50452
Toyota Urban Cruiser 2025 A/T / Active New Cash or Installment,Toyota,Urban Cruiser,"1,390,000 EGP",2025,Active,automatic,gas,SUV,1500,4,103,92,N/A,"1,795","4,365","1,645",2600,5,4,45,138,N/A,images\Toyota_Urban_Cruiser_Active_15777\img_1.jpg; images\Toyota_Urban_Cruiser_Active_15777\img_2.jpg; images\Toyota_Urban_Cruiser_Active_15777\img_3.png; images\Toyota_Urban_Cruiser_Active_15777\img_4.png; images\Toyota_Urban_Cruiser_Active_15777\img_5.png; images\Toyota_Urban_Cruiser_Active_15777\img_6.png; images\Toyota_Urban_Cruiser_Active_15777\img_7.png,https://eg.hatla2ee.com/en/new-car/toyota/Urban-Cruiser/49441
Toyota Urban Cruiser 2025 A/T / Comfort New Cash or Installment,Toyota,Urban Cruiser,"1,490,000 EGP",2025,Comfort,automatic,gas,SUV,1500,4,103,92,N/A,"1,795","4,365","1,645",2600,5,4,45,138,N/A,images\Toyota_Urban_Cruiser_Comfort_19340\img_1.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_2.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_3.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_4.jpg; images\Toyota_Urban_Cruiser_Comfort_19340\img_5.jpg; images\Toyota_Urban_Cruiser_Comfort_19340\img_6.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_7.png,https://eg.hatla2ee.com/en/new-car/toyota/Urban-Cruiser/49444
Toyota Urban Cruiser 2026 A/T / Active New Cash or Installment,Toyota,Urban Cruiser,"1,300,000 EGP",2026,Active,automatic,gas,SUV,1500,4,103,92,N/A,"1,795","4,365","1,645",2600,5,4,45,138,N/A,images\Toyota_Urban_Cruiser_Active_22723\img_1.png; images\Toyota_Urban_Cruiser_Active_22723\img_2.jpg; images\Toyota_Urban_Cruiser_Active_22723\img_3.png; images\Toyota_Urban_Cruiser_Active_22723\img_4.png; images\Toyota_Urban_Cruiser_Active_22723\img_5.jpg; images\Toyota_Urban_Cruiser_Active_22723\img_6.png; images\Toyota_Urban_Cruiser_Active_22723\img_7.png,https://eg.hatla2ee.com/en/new-car/toyota/Urban-Cruiser/50958
Toyota Urban Cruiser 2026 A/T / Comfort New Cash or Installment,Toyota,Urban Cruiser,"1,400,000 EGP",2026,Comfort,automatic,gas,SUV,1500,4,103,92,N/A,"1,795","4,365","1,645",2600,5,4,45,138,N/A,images\Toyota_Urban_Cruiser_Comfort_13244\img_1.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_2.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_3.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_4.jpg; images\Toyota_Urban_Cruiser_Comfort_13244\img_5.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_6.jpg; images\Toyota_Urban_Cruiser_Comfort_13244\img_7.png,https://eg.hatla2ee.com/en/new-car/toyota/Urban-Cruiser/50959
Toyota Camry 2024 Automatic / High Line New Cash or Installment,Toyota,Camry,"7,400,000 EGP",2024,High Line,automatic,gas,Sedan,2500,6,178,92,8.4,"1,585","4,885","1,455",2825,5,4,60,231,9.3,images\Toyota_Camry_High_Line_16412\img_1.png; images\Toyota_Camry_High_Line_16412\img_2.png; images\Toyota_Camry_High_Line_16412\img_3.jpg; images\Toyota_Camry_High_Line_16412\img_4.png; images\Toyota_Camry_High_Line_16412\img_5.jpg; images\Toyota_Camry_High_Line_16412\img_6.png; images\Toyota_Camry_High_Line_16412\img_7.jpg; images\Toyota_Camry_High_Line_16412\img_8.jpg,https://eg.hatla2ee.com/en/new-car/toyota/camry/49018
